ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,BEST,BEST_lower,BEST_upper,BEST_Category,BEST_Category_lower,BEST_Category_upper,EA,EA_lower,EA_upper,EPNP,EPNP_lower,EPNP_upper,NAO,NAO_lower,NAO_upper,NINA,NINA_lower,NINA_upper,NINA_Category,NINA_Category_lower,NINA_Category_upper,ONI,ONI_lower,ONI_upper,ONI_Category,ONI_Category_lower,ONI_Category_upper,PNA,PNA_lower,PNA_upper,WP,WP_lower,WP_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01,21.60587338376771,12.772667805754294,14.919140070516022,21.60587338376771,21.60587338376771,-0.002016092271299387,-0.002016092271299387,-0.002016092271299387,0.002009649520590869,0.002009649520590869,0.002009649520590869,0.028719956066444282,0.028719956066444282,0.028719956066444282,0.00447295180472357,0.00447295180472357,0.00447295180472357,0.613035623620787,0.613035623620787,0.613035623620787,0.04865099231533995,0.04865099231533995,0.04865099231533995,0.014178451888500535,0.014178451888500535,0.014178451888500535,-0.02706161347341069,-0.02706161347341069,-0.02706161347341069,-0.029090390947316823,-0.029090390947316823,-0.029090390947316823,0.0007117856337265264,0.0007117856337265264,0.0007117856337265264,0.004470087783754201,0.004470087783754201,0.004470087783754201,-7.78729715481436,-7.78729715481436,-7.78729715481436,0.6580814019418401,0.6580814019418401,0.6580814019418401,-8.445378556756202,-8.445378556756202,-8.445378556756202,0.0,0.0,0.0,13.81857622895335
1970-02-01,21.603853425757304,13.704270644919273,15.734361596288759,21.603853425757304,21.603853425757304,0.0027212725276283263,0.0027212725276283263,0.0027212725276283263,0.002009649520590869,0.002009649520590869,0.002009649520590869,0.2148545329535979,0.2148545329535979,0.2148545329535979,0.011073812720432138,0.011073812720432138,0.011073812720432138,-0.08183658289620968,-0.08183658289620968,-0.08183658289620968,0.11348755758577722,0.11348755758577722,0.11348755758577722,0.014178451888500535,0.014178451888500535,0.014178451888500535,-0.05209950844860204,-0.05209950844860204,-0.05209950844860204,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,0.0038846813338288275,0.0038846813338288275,0.0038846813338288275,4.144390630465686e-05,4.144390630465686e-05,4.144390630465686e-05,-6.881703002547283,-6.881703002547283,-6.881703002547283,0.22610916151383356,0.22610916151383356,0.22610916151383356,-7.107812164061117,-7.107812164061117,-7.107812164061117,0.0,0.0,0.0,14.72215042321002
1970-03-01,21.602028947554356,17.61730316994305,19.741402994735918,21.602028947554356,21.602028947554356,0.07733476811073975,0.07733476811073975,0.07733476811073975,0.002009649520590869,0.002009649520590869,0.002009649520590869,0.7714153470122158,0.7714153470122158,0.7714153470122158,0.011247519586634997,0.011247519586634997,0.011247519586634997,0.38049964899895733,0.38049964899895733,0.38049964899895733,0.054825903293476835,0.054825903293476835,0.054825903293476835,0.014178451888500535,0.014178451888500535,0.014178451888500535,-0.05946359520601127,-0.05946359520601127,-0.05946359520601127,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,0.002030854632645461,0.002030854632645461,0.002030854632645461,0.0006508903114582637,0.0006508903114582637,0.0006508903114582637,-2.884111937693241,-2.884111937693241,-2.884111937693241,1.2525232885711934,1.2525232885711934,1.2525232885711934,-4.136635226264433,-4.136635226264433,-4.136635226264433,0.0,0.0,0.0,18.717917009861115
1970-04-01,21.600008989543948,20.706374493996808,22.915061220620558,21.600008989543944,21.600008989543944,0.04654189691770963,0.04654189691770963,0.04654189691770963,0.002009649520590869,0.002009649520590869,0.002009649520590869,0.03609162247781671,0.03609162247781671,0.03609162247781671,-0.007339115097070711,-0.007339115097070711,-0.007339115097070711,0.42153540922633903,0.42153540922633903,0.42153540922633903,0.03012625938092929,0.03012625938092929,0.03012625938092929,0.014178451888500535,0.014178451888500535,0.014178451888500535,-0.07419176872082972,-0.07419176872082972,-0.07419176872082972,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,-0.0020689544180485246,-0.0020689544180485246,-0.0020689544180485246,-0.0017056357884690163,-0.0017056357884690163,-0.0017056357884690163,0.22759002090676095,0.22759002090676095,0.22759002090676095,0.4629716658094529,0.4629716658094529,0.4629716658094529,-0.23538164490269192,-0.23538164490269192,-0.23538164490269192,0.0,0.0,0.0,21.827599010450708
1970-05-01,21.59805419146936,23.757203183677188,25.847770984223885,21.59805419146936,21.59805419146936,0.08325647410939936,0.08325647410939936,0.08325647410939936,0.002009649520590869,0.002009649520590869,0.002009649520590869,0.03977745568350291,0.03977745568350291,0.03977745568350291,-0.009423597491504997,-0.009423597491504997,-0.009423597491504997,-0.30890112282105503,-0.30890112282105503,-0.30890112282105503,-0.03779776137857642,-0.03779776137857642,-0.03779776137857642,0.014178451888500535,0.014178451888500535,0.014178451888500535,-0.09628402899305738,-0.09628402899305738,-0.09628402899305738,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,-0.0014985462022997962,-0.0014985462022997962,-0.0014985462022997962,0.0003664819890532473,0.0003664819890532473,0.0003664819890532473,3.195283814633074,3.195283814633074,3.195283814633074,-0.3165226932734619,-0.3165226932734619,-0.3165226932734619,3.511806507906536,3.511806507906536,3.511806507906536,0.0,0.0,0.0,24.793338006102434
1970-06-01,21.59603423345895,26.068872582534624,28.20493001485894,21.59603423345895,21.59603423345895,0.04062019091904999,0.04062019091904999,0.04062019091904999,0.002009649520590869,0.002009649520590869,0.002009649520590869,-0.06342587407571101,-0.06342587407571101,-0.06342587407571101,-0.012029200484547854,-0.012029200484547854,-0.012029200484547854,-0.5168156413064556,-0.5168156413064556,-0.5168156413064556,-0.11189669311621903,-0.11189669311621903,-0.11189669311621903,0.014178451888500535,0.014178451888500535,0.014178451888500535,-0.05799077785452942,-0.05799077785452942,-0.05799077785452942,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,0.0011039412820537772,0.0011039412820537772,0.0011039412820537772,0.00032585222870967344,0.00032585222870967344,0.00032585222870967344,5.529629838676841,5.529629838676841,5.529629838676841,-0.7061262505765733,-0.7061262505765733,-0.7061262505765733,6.235756089253415,6.235756089253415,6.235756089253415,0.0,0.0,0.0,27.12566407213579
1970-07-01,21.594079435384362,27.31515111823577,29.490033841698146,21.594079435384362,21.594079435384362,0.05838530891502891,0.05838530891502891,0.05838530891502891,0.002009649520590869,0.002009649520590869,0.002009649520590869,-0.20901628570031638,-0.20901628570031638,-0.20901628570031638,-0.02418868111874785,-0.02418868111874785,-0.02418868111874785,-0.04080082266882798,-0.04080082266882798,-0.04080082266882798,-0.18445189710932738,-0.18445189710932738,-0.18445189710932738,0.014178451888500535,0.014178451888500535,0.014178451888500535,-0.009387805255628566,-0.009387805255628566,-0.009387805255628566,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,0.0029221174697528487,0.0029221174697528487,0.0029221174697528487,-0.001969729230702246,-0.001969729230702246,-0.001969729230702246,6.729853064466886,6.729853064466886,6.729853064466886,-0.3945258428676925,-0.3945258428676925,-0.3945258428676925,7.124378907334579,7.124378907334579,7.124378907334579,0.0,0.0,0.0,28.32393249985125
1970-08-01,21.592059477373958,26.67305037566188,28.779338390725766,21.592059477373958,21.592059477373958,0.00508995492709217,0.00508995492709217,0.00508995492709217,0.002009649520590869,0.002009649520590869,0.002009649520590869,-0.43938086105570456,-0.43938086105570456,-0.43938086105570456,0.016632432438923567,0.016632432438923567,0.016632432438923567,-0.005236497138430515,-0.005236497138430515,-0.005236497138430515,-0.15512106996317723,-0.15512106996317723,-0.15512106996317723,-0.09838986310504919,-0.09838986310504919,-0.09838986310504919,0.009758820313635409,0.009758820313635409,0.009758820313635409,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,-0.0018550513371427511,-0.0018550513371427511,-0.0018550513371427511,-0.001990044110874033,-0.001990044110874033,-0.001990044110874033,6.158495743083218,6.158495743083218,6.158495743083218,-0.6706886790881516,-0.6706886790881516,-0.6706886790881516,6.82918442217137,6.82918442217137,6.82918442217137,0.0,0.0,0.0,27.750555220457176
1970-09-01,21.590039519363547,25.269692685875356,27.461706407118818,21.590039519363547,21.590039519363547,-0.015043845468350586,-0.015043845468350586,-0.015043845468350586,0.002009649520590869,0.002009649520590869,0.002009649520590869,0.025034122860758064,0.025034122860758064,0.025034122860758064,-0.004212391505419285,-0.004212391505419285,-0.004212391505419285,-0.02165080122938319,-0.02165080122938319,-0.02165080122938319,-0.08256586597006883,-0.08256586597006883,-0.08256586597006883,-0.09838986310504919,-0.09838986310504919,-0.09838986310504919,0.011231637665117256,0.011231637665117256,0.011231637665117256,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,-0.0011063905539725454,-0.0011063905539725454,-0.0011063905539725454,0.003108990812244478,0.003108990812244478,0.003108990812244478,4.846806979095068,4.846806979095068,4.846806979095068,-0.18379090655154817,-0.18379090655154817,-0.18379090655154817,5.030597885646618,5.030597885646618,5.030597885646618,0.0,0.0,0.0,26.436846498458614
1970-10-01,21.588084721288958,22.266842984823363,24.409417407203517,21.588084721288958,21.588084721288958,0.016933366924411452,0.016933366924411452,0.016933366924411452,0.002009649520590869,0.002009649520590869,0.002009649520590869,-0.08185504010414209,-0.08185504010414209,-0.08185504010414209,-0.012029200484547854,-0.012029200484547854,-0.012029200484547854,0.128813652937683,0.128813652937683,0.128813652937683,-0.08256586597006883,-0.08256586597006883,-0.08256586597006883,-0.2109581780985989,-0.2109581780985989,-0.2109581780985989,0.006813185610671718,0.006813185610671718,0.006813185610671718,-0.0022061495780152087,-0.0022061495780152087,-0.0022061495780152087,-0.003102819309093094,-0.003102819309093094,-0.003102819309093094,-0.0027823244375737217,-0.0027823244375737217,-0.0027823244375737217,1.7399764422711346,1.7399764422711346,1.7399764422711346,-0.24092972298868262,-0.24092972298868262,-0.24092972298868262,1.9809061652598174,1.9809061652598174,1.9809061652598174,0.0,0.0,0.0,23.328061163560093
