ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,BEST,BEST_lower,BEST_upper,EA,EA_lower,EA_upper,EPNP,EPNP_lower,EPNP_upper,NAO,NAO_lower,NAO_upper,NINA,NINA_lower,NINA_upper,ONI,ONI_lower,ONI_upper,PNA,PNA_lower,PNA_upper,WP,WP_lower,WP_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01,21.436276445358132,12.505802247830996,14.561080245291288,21.436276445358132,21.436276445358132,-0.08995888699069164,-0.08995888699069164,-0.08995888699069164,0.02967003423302035,0.02967003423302035,0.02967003423302035,0.005237001463718944,0.005237001463718944,0.005237001463718944,0.6283349409691706,0.6283349409691706,0.6283349409691706,-0.0669777086623044,-0.0669777086623044,-0.0669777086623044,0.11199774949200701,0.11199774949200701,0.11199774949200701,0.0006624387146268666,0.0006624387146268666,0.0006624387146268666,-0.0018055843478536364,-0.0018055843478536364,-0.0018055843478536364,-7.854656172029379,-7.854656172029379,-7.854656172029379,0.6171599848716941,0.6171599848716941,0.6171599848716941,-8.471816156901072,-8.471816156901072,-8.471816156901072,0.0,0.0,0.0,13.581620273328753
1970-02-01,21.435860967914103,13.397310965695958,15.453939174525697,21.435860967914103,21.435860967914103,-0.08564770564963417,-0.08564770564963417,-0.08564770564963417,0.22196208563497583,0.22196208563497583,0.22196208563497583,0.012965391973284765,0.012965391973284765,0.012965391973284765,-0.08387895009999702,-0.08387895009999702,-0.08387895009999702,-0.01943399132776708,-0.01943399132776708,-0.01943399132776708,0.07871747887772991,0.07871747887772991,0.07871747887772991,0.0036153628109123325,0.0036153628109123325,0.0036153628109123325,-1.6740268235796197e-05,-1.6740268235796197e-05,-1.6740268235796197e-05,-6.999268567521373,-6.999268567521373,-6.999268567521373,0.1282829319512688,0.1282829319512688,0.1282829319512688,-7.127551499472642,-7.127551499472642,-7.127551499472642,0.0,0.0,0.0,14.43659240039273
1970-03-01,21.43548569796466,17.527177595127732,19.70125678860951,21.43548569796466,21.43548569796466,-0.01774659952797895,-0.01774659952797895,-0.01774659952797895,0.7969343581437932,0.7969343581437932,0.7969343581437932,0.01316877067090492,0.01316877067090492,0.01316877067090492,0.38999564671374043,0.38999564671374043,0.38999564671374043,0.023581752927290513,0.023581752927290513,0.023581752927290513,0.06892916399117782,0.06892916399117782,0.06892916399117782,0.0018900588445432969,0.0018900588445432969,0.0018900588445432969,-0.0002629114718529301,-0.0002629114718529301,-0.0002629114718529301,-2.84716106195796,-2.84716106195796,-2.84716106195796,1.2764902402916183,1.2764902402916183,1.2764902402916183,-4.123651302249578,-4.123651302249578,-4.123651302249578,0.0,0.0,0.0,18.5883246360067
1970-04-01,21.435070220520632,20.673665640101426,22.793066182676018,21.435070220520632,21.435070220520632,-0.04576927824485253,-0.04576927824485253,-0.04576927824485253,0.0372855610212166,0.0372855610212166,0.0372855610212166,-0.008592749974451473,-0.008592749974451473,-0.008592749974451473,0.43205552217058113,0.43205552217058113,0.43205552217058113,0.0416936452452095,0.0416936452452095,0.0416936452452095,0.04935253421807366,0.04935253421807366,0.04935253421807366,-0.0019255172349266884,-0.0019255172349266884,-0.0019255172349266884,0.0006889505154666545,0.0006889505154666545,0.0006889505154666545,0.28757089145463816,0.28757089145463816,0.28757089145463816,0.5047886677163169,0.5047886677163169,0.5047886677163169,-0.2172177762616787,-0.2172177762616787,-0.2172177762616787,0.0,0.0,0.0,21.72264111197527
1970-05-01,21.434668145574797,23.719594347639685,25.801141929118774,21.434668145574797,21.434668145574797,-0.012357622851657108,-0.012357622851657108,-0.012357622851657108,0.041093324415314735,0.041093324415314735,0.041093324415314735,-0.011033294345893311,-0.011033294345893311,-0.011033294345893311,-0.3166102609611817,-0.3166102609611817,-0.3166102609611817,0.0915013491194867,0.0915013491194867,0.0915013491194867,0.01998758955841742,0.01998758955841742,0.01998758955841742,-0.0013946544760439078,-0.0013946544760439078,-0.0013946544760439078,-0.000148031576831601,-0.000148031576831601,-0.000148031576831601,3.32395098839693,3.32395098839693,3.32395098839693,-0.18896160111838883,-0.18896160111838883,-0.18896160111838883,3.512912589515319,3.512912589515319,3.512912589515319,0.0,0.0,0.0,24.758619133971727
1970-06-01,21.434252668130767,26.21359294978621,28.28860630527077,21.434252668130767,21.434252668130767,0.05877686927579119,0.05877686927579119,0.05877686927579119,-0.0655240506194329,-0.0655240506194329,-0.0655240506194329,-0.01408397481019561,-0.01408397481019561,-0.01408397481019561,-0.5297136299425075,-0.5297136299425075,-0.5297136299425075,0.14583702607324367,0.14583702607324367,0.14583702607324367,-0.04657295167013673,-0.04657295167013673,-0.04657295167013673,0.0010274068613587784,0.0010274068613587784,0.0010274068613587784,-0.0001316201632571254,-0.0001316201632571254,-0.0001316201632571254,5.780155089140853,5.780155089140853,5.780155089140853,-0.45038492499513627,-0.45038492499513627,-0.45038492499513627,6.230540014135989,6.230540014135989,6.230540014135989,0.0,0.0,0.0,27.21440775727162
1970-07-01,21.433850593184935,27.31472071867575,29.390859960246452,21.433850593184935,21.433850593184935,0.04260993924682568,0.04260993924682568,0.04260993924682568,-0.215930704686309,-0.215930704686309,-0.215930704686309,-0.028320483643606332,-0.028320483643606332,-0.028320483643606332,-0.04181907464315641,-0.04181907464315641,-0.04181907464315641,0.19904070975713067,0.19904070975713067,0.19904070975713067,-0.11117582992138046,-0.11117582992138046,-0.11117582992138046,0.002719531905297641,0.002719531905297641,0.002719531905297641,0.0007956247037007459,0.0007956247037007459,0.0007956247037007459,6.951175493038245,6.951175493038245,6.951175493038245,-0.15208028728149747,-0.15208028728149747,-0.15208028728149747,7.103255780319741,7.103255780319741,7.103255780319741,0.0,0.0,0.0,28.38502608622318
1970-08-01,21.433435115740906,26.85366732463021,29.052820524314523,21.433435115740906,21.433435115740906,0.09111072933372225,0.09111072933372225,0.09111072933372225,-0.45391591681744203,-0.45391591681744203,-0.45391591681744203,0.019473510297129668,0.019473510297129668,0.019473510297129668,-0.005367182580561214,-0.005367182580561214,-0.005367182580561214,0.1775328376296019,0.1775328376296019,0.1775328376296019,-0.13662544862641587,-0.13662544862641587,-0.13662544862641587,-0.0017264437003456452,-0.0017264437003456452,-0.0017264437003456452,0.0008038304104879836,0.0008038304104879836,0.0008038304104879836,6.484588045947441,6.484588045947441,6.484588045947441,-0.30871408405382295,-0.30871408405382295,-0.30871408405382295,6.793302130001264,6.793302130001264,6.793302130001264,0.0,0.0,0.0,27.918023161688346
1970-09-01,21.43301963829688,25.48463028216467,27.541185395074173,21.43301963829688,21.43301963829688,0.10943325003321652,0.10943325003321652,0.10943325003321652,0.025862270838922213,0.025862270838922213,0.025862270838922213,-0.004931933417288716,-0.004931933417288716,-0.004931933417288716,-0.022191132763297455,-0.022191132763297455,-0.022191132763297455,0.12432915394571488,0.12432915394571488,0.12432915394571488,-0.1385831116037263,-0.1385831116037263,-0.1385831116037263,-0.0010296863293119962,-0.0010296863293119962,-0.0010296863293119962,-0.0012558019931087037,-0.0012558019931087037,-0.0012558019931087037,5.077486325176759,5.077486325176759,5.077486325176759,0.09163300871112046,0.09163300871112046,0.09163300871112046,4.985853316465639,4.985853316465639,4.985853316465639,0.0,0.0,0.0,26.51050596347364
1970-10-01,21.432617563351045,22.406572889554166,24.497332616696745,21.432617563351045,21.432617563351045,0.08033277598107856,0.08033277598107856,0.08033277598107856,-0.08456286758992353,-0.08456286758992353,-0.08456286758992353,-0.01408397481019561,-0.01408397481019561,-0.01408397481019561,0.1320284105784514,0.1320284105784514,0.1320284105784514,0.12432915394571488,0.12432915394571488,0.12432915394571488,-0.13271012267179505,-0.13271012267179505,-0.13271012267179505,-0.002887705985401727,-0.002887705985401727,-0.002887705985401727,0.0011238529751902576,0.0011238529751902576,0.0011238529751902576,2.040308746128396,2.040308746128396,2.040308746128396,0.10356952242311919,0.10356952242311919,0.10356952242311919,1.9367392237052765,1.9367392237052765,1.9367392237052765,0.0,0.0,0.0,23.47292630947944
