ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,BEST,BEST_lower,BEST_upper,EA,EA_lower,EA_upper,EPNP,EPNP_lower,EPNP_upper,NAO,NAO_lower,NAO_upper,NINA,NINA_lower,NINA_upper,ONI,ONI_lower,ONI_upper,PNA,PNA_lower,PNA_upper,WP,WP_lower,WP_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1982-05-01,16.31215588178226,15.506171774715177,18.322709395445333,16.31215588178226,16.31215588178226,0.07202231019504667,0.07202231019504667,0.07202231019504667,0.02604273328455919,0.02604273328455919,0.02604273328455919,-0.19863725655312522,-0.19863725655312522,-0.19863725655312522,-0.007557970424059371,-0.007557970424059371,-0.007557970424059371,-0.04438773179014988,-0.04438773179014988,-0.04438773179014988,0.04872856242938673,0.04872856242938673,0.04872856242938673,-0.370921387451563,-0.370921387451563,-0.370921387451563,0.21111375761546314,0.21111375761546314,0.21111375761546314,0.6653431009938569,0.6653431009938569,0.6653431009938569,-0.26359698269444176,-0.26359698269444176,-0.26359698269444176,0.9289400836882986,0.9289400836882986,0.9289400836882986,0.0,0.0,0.0,16.97749898277612
1982-07-01,16.315799891240495,22.099328174152507,25.02914918374367,16.315799891240495,16.315799891240495,0.16827928363484854,0.16827928363484854,0.16827928363484854,-0.008052775581997393,-0.008052775581997393,-0.008052775581997393,-0.26347996633634607,-0.26347996633634607,-0.26347996633634607,-0.11581096261471041,-0.11581096261471041,-0.11581096261471041,-0.1566226663335524,-0.1566226663335524,-0.1566226663335524,0.06620235483976528,0.06620235483976528,0.06620235483976528,-0.0829432629332196,-0.0829432629332196,-0.0829432629332196,-0.23986794167134737,-0.23986794167134737,-0.23986794167134737,7.279866942081039,7.279866942081039,7.279866942081039,-0.6322959369965594,-0.6322959369965594,-0.6322959369965594,7.912162879077598,7.912162879077598,7.912162879077598,0.0,0.0,0.0,23.595666833321534
1982-08-01,16.317651764899594,22.02164692269236,25.064396693129186,16.317651764899594,16.317651764899594,0.28279188996840593,0.28279188996840593,0.28279188996840593,-0.18902124571987464,-0.18902124571987464,-0.18902124571987464,0.027266377530353807,0.027266377530353807,0.027266377530353807,-0.35938019504367524,-0.35938019504367524,-0.35938019504367524,-0.19871076678732835,-0.19871076678732835,-0.19871076678732835,0.07172039454830585,0.07172039454830585,0.07172039454830585,0.4186960507438947,0.4186960507438947,0.4186960507438947,-0.6984291653159191,-0.6984291653159191,-0.6984291653159191,7.179003047984126,7.179003047984126,7.179003047984126,-0.6450666600758371,-0.6450666600758371,-0.6450666600758371,7.824069708059963,7.824069708059963,7.824069708059963,0.0,0.0,0.0,23.49665481288372
1982-09-01,16.319494886046748,21.186643603480874,24.135263555815232,16.319494886046748,16.319494886046748,0.2545786391326019,0.2545786391326019,0.2545786391326019,0.01817453893073844,0.01817453893073844,0.01817453893073844,0.09838418826033796,0.09838418826033796,0.09838418826033796,0.32261365575742634,0.32261365575742634,0.32261365575742634,-0.1622344130607225,-0.1622344130607225,-0.1622344130607225,0.07815810754160321,0.07815810754160321,0.07815810754160321,0.10656492223369023,0.10656492223369023,0.10656492223369023,-0.0049026865807401745,-0.0049026865807401745,-0.0049026865807401745,6.3130381960996536,6.3130381960996536,6.3130381960996536,0.7113369522149354,0.7113369522149354,0.7113369522149354,5.601701243884718,5.601701243884718,5.601701243884718,0.0,0.0,0.0,22.632533082146402
1982-10-01,16.321278551673025,16.074793077652686,19.091255756680702,16.321278551673025,16.321278551673025,0.3093455378138685,0.3093455378138685,0.3093455378138685,0.010306344576917693,0.010306344576917693,0.010306344576917693,0.11930119141621563,0.11930119141621563,0.11930119141621563,0.06010014969509753,0.06010014969509753,0.06010014969509753,-0.31375157469431597,-0.31375157469431597,-0.31375157469431597,0.10390895951479263,0.10390895951479263,0.10390895951479263,0.07312230132188263,0.07312230132188263,0.07312230132188263,-0.1413341250204475,-0.1413341250204475,-0.1413341250204475,1.2413978205974567,1.2413978205974567,1.2413978205974567,0.22099878462401124,0.22099878462401124,0.22099878462401124,1.0203990359734456,1.0203990359734456,1.0203990359734456,0.0,0.0,0.0,17.56267637227048
1982-11-01,16.32312167282018,11.841997200000712,14.799125424823192,16.32312167282018,16.32312167282018,0.3325799796786483,0.3325799796786483,0.3325799796786483,0.043527609626383086,0.043527609626383086,0.043527609626383086,0.11930119141621563,0.11930119141621563,0.11930119141621563,0.5066437424815331,0.5066437424815331,0.5066437424815331,-0.5775036708713117,-0.5775036708713117,-0.5775036708713117,0.15081229703738763,0.15081229703738763,0.15081229703738763,0.16973431728932684,0.16973431728932684,0.16973431728932684,0.02541541085030591,0.02541541085030591,0.02541541085030591,-3.038001161230483,-3.038001161230483,-3.038001161230483,0.7705108775084888,0.7705108775084888,0.7705108775084888,-3.808512038738972,-3.808512038738972,-3.808512038738972,0.0,0.0,0.0,13.285120511589696
1982-12-01,16.32490533844646,6.837207949471902,9.720746798048683,16.32490533844646,16.32490533844646,0.3624528335047937,0.3624528335047937,0.3624528335047937,-0.04564525971691877,-0.04564525971691877,-0.04564525971691877,-0.11287754361402672,-0.11287754361402672,-0.11287754361402672,-0.07521609054321626,-0.07521609054321626,-0.07521609054321626,-0.6925444787782993,-0.6925444787782993,-0.6925444787782993,0.18667955514290144,0.18667955514290144,0.18667955514290144,-0.1442547346048669,-0.1442547346048669,-0.1442547346048669,-0.18681127116701665,-0.18681127116701665,-0.18681127116701665,-7.995304322310495,-7.995304322310495,-7.995304322310495,-0.7082169897766495,-0.7082169897766495,-0.7082169897766495,-7.287087332533846,-7.287087332533846,-7.287087332533846,0.0,0.0,0.0,8.329601016135964
1983-01-01,16.326748459593613,8.12185398315374,11.046569910485099,16.326748459593613,16.326748459593613,0.44045417405084,0.44045417405084,0.44045417405084,-0.013298238484544563,-0.013298238484544563,-0.013298238484544563,0.08583398636681135,0.08583398636681135,0.08583398636681135,0.42274767353377857,0.42274767353377857,0.42274767353377857,-0.7206032124141499,-0.7206032124141499,-0.7206032124141499,0.20599269412279356,0.20599269412279356,0.20599269412279356,-0.07179572262928371,-0.07179572262928371,-0.07179572262928371,-0.18302150898813588,-0.18302150898813588,-0.18302150898813588,-6.69751195308065,-6.69751195308065,-6.69751195308065,0.16630984555810926,0.16630984555810926,0.16630984555810926,-6.863821798638759,-6.863821798638759,-6.863821798638759,0.0,0.0,0.0,9.629236506512964
1983-02-01,16.328591580740767,8.823789383015784,11.816105570869784,16.328591580740767,16.328591580740767,0.38900648135025623,0.38900648135025623,0.38900648135025623,-0.0010588250452678372,-0.0010588250452678372,-0.0010588250452678372,0.013670325479033314,0.013670325479033314,0.013670325479033314,0.42545399833854486,0.42545399833854486,0.42545399833854486,-0.8496733871390628,-0.8496733871390628,-0.8496733871390628,0.21059106054657734,0.21059106054657734,0.21059106054657734,0.099133228697733,0.099133228697733,0.099133228697733,-0.5241001050874042,-0.5241001050874042,-0.5241001050874042,-6.037226287806234,-6.037226287806234,-6.037226287806234,-0.23697722285959016,-0.23697722285959016,-0.23697722285959016,-5.8002490649466445,-5.8002490649466445,-5.8002490649466445,0.0,0.0,0.0,10.291365292934533
1983-03-01,16.33025633532529,10.56020683594426,13.496126523363113,16.33025633532529,16.33025633532529,0.45207139498322985,0.45207139498322985,0.45207139498322985,-0.11383627745003194,-0.11383627745003194,-0.11383627745003194,-0.05849333540874472,-0.05849333540874472,-0.05849333540874472,0.3659148526336868,0.3659148526336868,0.3659148526336868,-0.8889556142292537,-0.8889556142292537,-0.8889556142292537,0.20599269412279356,0.20599269412279356,0.20599269412279356,0.17716601082528408,0.17716601082528408,0.17716601082528408,0.03299493520806743,0.03299493520806743,0.03299493520806743,-4.359620573704621,-4.359620573704621,-4.359620573704621,0.17285466068503133,0.17285466068503133,0.17285466068503133,-4.532475234389654,-4.532475234389654,-4.532475234389654,0.0,0.0,0.0,11.97063576162067
