,AverageTemperature,BEST_Category,BEST,BEST_Category_t-1,BEST_Category_t-2,BEST_Category_t-3,BEST_Category_t-4,BEST_Category_t-5,BEST_Category_t-6,BEST_Category_t-7,BEST_Category_t-8,BEST_Category_t-9,BEST_Category_t-10,BEST_Category_t-11,BEST_Category_t-12,NINA_Category,NINA,NINA_Category_t-1,NINA_Category_t-2,NINA_Category_t-3,NINA_Category_t-4,NINA_Category_t-5,NINA_Category_t-6,NINA_Category_t-7,NINA_Category_t-8,NINA_Category_t-9,NINA_Category_t-10,NINA_Category_t-11,NINA_Category_t-12,ONI_Category,ONI,ONI_Category_t-1,ONI_Category_t-2,ONI_Category_t-3,ONI_Category_t-4,ONI_Category_t-5,ONI_Category_t-6,ONI_Category_t-7,ONI_Category_t-8,ONI_Category_t-9,ONI_Category_t-10,ONI_Category_t-11,ONI_Category_t-12,EA,EPNP,NAO,PNA,WP
Correlation,1.0,0.027531233669792553,-0.10101886997778575,-0.004622612568984247,-0.03893112001211929,-0.07043386809404845,-0.0858796625435681,-0.07194337554698528,-0.04184146375629377,-0.007424656676798647,0.025545616494744246,0.053860491404159244,0.05962823653168052,0.04894316777793572,0.013797985271051255,0.021078921091242778,-0.09254504410751685,0.05338104880911441,0.0736463735795662,0.07850369848366288,0.06616112418221301,0.030055717734292612,-0.01158858984654318,-0.04198292942301449,-0.06898001794336346,-0.0801718331135261,-0.0724347965343952,-0.03655929179301536,-0.0026568147525528954,-0.006211193329431672,-0.2321543623507418,-0.02533653176399921,-0.023512971899784983,-0.019130010490581766,-0.01566487311331276,-0.009744512493530035,-0.0023555455084732797,0.00506902671920168,0.0007223824480466182,-0.007914093940564037,-0.0193857371779001,-0.03213982533323592,-0.038358535178344366,-0.031760598842581624,-0.02614049504067015,0.10557740669186957,0.023586963599060054,0.07978727824630161
Normality,1.2675306397467177e-77,1.9915496227556748e-13,2.4444488765997593e-14,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556307e-13,1.9915496227556748e-13,2.725503572214594e-25,2.954185104351587e-29,2.725503572214594e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.582241786765836e-13,1.3053407638505723e-14,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885982015e-13,5.573342797625097e-13,8.150203727834146e-13,1.1881791999586414e-12,1.726852071992328e-12,1.726852071992328e-12,0.9570925455725724,0.06099000774803614,0.6350020976585113,0.39223285963361304,0.4525595593112395
Stationary_ADF,4.00745355772844e-06,4.082824902093593e-06,1.2830678085706564e-10,4.106654237897605e-06,5.964666396842442e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,4.7267698054662525e-06,4.801222928996547e-06,5.964666396842399e-10,4.9012606015757026e-06,4.9749942383375726e-06,4.8712725752033756e-06,7.908266611158737e-09,3.351850488927511e-09,7.9082666111585e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,7.908266611158646e-09,7.908266611158646e-09,7.908266611158737e-09,7.908266611158737e-09,7.90826661115856e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,2.292149459467129e-10,2.9926331472501e-06,2.403088324394489e-10,2.0177213968607647e-10,2.0052599697363728e-10,2.793448229199318e-10,2.7934482291992973e-10,2.793448229199318e-10,2.7934482291992973e-10,3.0546613795827046e-10,3.1982393588595773e-10,3.5480560578540094e-09,7.283531066671016e-09,7.182461901840355e-09,0.0,0.0018293063113995445,2.094232087905039e-30,5.737588004690552e-25,0.0
Stationarity_KPSS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.020593965791249995,0.1,0.03414383238956161,0.1,0.1
Co-integration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granger_Causality_pvals,0.0,0.8744,0.2324,0.8885,0.8786,0.8785,0.9839,0.9499,0.9345,0.906,0.8732,0.9837,0.9942,0.95,0.9493,0.9153,0.9148,0.8961,0.6566,0.9232,0.8757,0.8566,0.6847,0.7366,0.6672,0.813,0.895,0.9536,0.8528,0.7127,0.9819,0.976,0.9785,0.9829,0.9836,0.9867,0.9099,0.9807,0.9208,0.9119,0.8865,0.8468,0.7082,0.1858,0.6966,0.817,0.8824,0.5814
Granger_Causality_Lags,0.0,9.0,22.0,10.0,9.0,8.0,2.0,2.0,5.0,23.0,23.0,2.0,1.0,24.0,24.0,4.0,15.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,5.0,4.0,3.0,15.0,14.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,13.0,2.0,12.0
TLCC_Lags,0.0,16.0,19.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,9.0,2.0,8.0,7.0,23.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,13.0,19.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,22.0,6.0
