horizon,mse,rmse,mae,mape,mdape,coverage,Model
365 days,1.6851734854064795,1.2981423209365295,0.9353562482023091,0.058225435063494584,0.024581812233921387,0.7297297297297296,indices
365 days,1.3411228642580655,1.158068592207761,0.8985248146741716,0.057965407638704225,0.03774897023348308,0.8198198198198198,tele_diff
365 days,2.505995152520266,1.5830335285521486,1.0695969395951632,0.0681117266279376,0.02352979235828095,0.7297297297297296,lagged_tele
365 days,1.5209282154111683,1.233259184198994,0.8988620077290629,0.056267377041393334,0.02401420825869107,0.7387387387387387,elnino_cat
365 days,1.4265693972646765,1.1943908059193509,0.9022492292059425,0.05610326909698463,0.03234369615355262,0.7477477477477478,lagged_elnino
365 days,1.5878012116160407,1.260079843349635,1.0989061955215003,0.06606862637691345,0.06247809829072694,0.7567567567567568,ideal_lag
365 days,2.2703403352044638,1.5067648573033763,1.1149233638696487,0.07294745595244446,0.05010772640399996,0.7207207207207205,overfitted
