ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,BEST,BEST_lower,BEST_upper,EA_first_difference,EA_first_difference_lower,EA_first_difference_upper,EA_seasonal_difference,EA_seasonal_difference_lower,EA_seasonal_difference_upper,EA_seasonal_first_difference,EA_seasonal_first_difference_lower,EA_seasonal_first_difference_upper,EPNP_first_difference,EPNP_first_difference_lower,EPNP_first_difference_upper,EPNP_seasonal_difference,EPNP_seasonal_difference_lower,EPNP_seasonal_difference_upper,EPNP_seasonal_first_difference,EPNP_seasonal_first_difference_lower,EPNP_seasonal_first_difference_upper,NAO_first_difference,NAO_first_difference_lower,NAO_first_difference_upper,NAO_seasonal_difference,NAO_seasonal_difference_lower,NAO_seasonal_difference_upper,NAO_seasonal_first_difference,NAO_seasonal_first_difference_lower,NAO_seasonal_first_difference_upper,NINA,NINA_lower,NINA_upper,ONI,ONI_lower,ONI_upper,PNA_first_difference,PNA_first_difference_lower,PNA_first_difference_upper,PNA_seasonal_difference,PNA_seasonal_difference_lower,PNA_seasonal_difference_upper,PNA_seasonal_first_difference,PNA_seasonal_first_difference_lower,PNA_seasonal_first_difference_upper,WP_first_difference,WP_first_difference_lower,WP_first_difference_upper,WP_seasonal_difference,WP_seasonal_difference_lower,WP_seasonal_difference_upper,WP_seasonal_first_difference,WP_seasonal_first_difference_lower,WP_seasonal_first_difference_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01,5.872251706031975,-10.38254988475223,-6.1969591067447185,5.872251706031975,5.872251706031975,0.01203877044949835,0.01203877044949835,0.01203877044949835,0.10026291932482294,0.10026291932482294,0.10026291932482294,-0.013946525402888677,-0.013946525402888677,-0.013946525402888677,0.0003226463680678317,0.0003226463680678317,0.0003226463680678317,-0.03473812702707049,-0.03473812702707049,-0.03473812702707049,0.22074161444689244,0.22074161444689244,0.22074161444689244,-0.06434182019075622,-0.06434182019075622,-0.06434182019075622,-0.35120981053316375,-0.35120981053316375,-0.35120981053316375,-0.12149520573096668,-0.12149520573096668,-0.12149520573096668,0.13206616228799586,0.13206616228799586,0.13206616228799586,0.07269371617959128,0.07269371617959128,0.07269371617959128,-0.10761684574271052,-0.10761684574271052,-0.10761684574271052,0.29322158325077735,0.29322158325077735,0.29322158325077735,0.39234453746825787,0.39234453746825787,0.39234453746825787,0.012003534783783286,0.012003534783783286,0.012003534783783286,-0.7042137934809211,-0.7042137934809211,-0.7042137934809211,-0.28167392079995296,-0.28167392079995296,-0.28167392079995296,0.2703280681406727,0.2703280681406727,0.2703280681406727,-14.165071697411566,-14.165071697411566,-14.165071697411566,-0.17321249620807055,-0.17321249620807055,-0.17321249620807055,-13.991859201203495,-13.991859201203495,-13.991859201203495,0.0,0.0,0.0,-8.292819991379591
1970-02-01,5.875055251533396,-9.060612361135256,-5.220706215406925,5.875055251533396,5.875055251533396,0.011461825533133147,0.011461825533133147,0.011461825533133147,-0.12298539395934369,-0.12298539395934369,-0.12298539395934369,0.048042961132734215,0.048042961132734215,0.048042961132734215,0.005516114334803759,0.005516114334803759,0.005516114334803759,-0.0771030111904179,-0.0771030111904179,-0.0771030111904179,-0.717355735766093,-0.717355735766093,-0.717355735766093,0.48576650752423806,0.48576650752423806,0.48576650752423806,0.46585380870762133,0.46585380870762133,0.46585380870762133,0.3861682408662316,0.3861682408662316,0.3861682408662316,-0.23599074889628097,-0.23599074889628097,-0.23599074889628097,0.021092525827364313,0.021092525827364313,0.021092525827364313,-0.07563836612845788,-0.07563836612845788,-0.07563836612845788,-0.18611466921966938,-0.18611466921966938,-0.18611466921966938,0.3796799198222237,0.3796799198222237,0.3796799198222237,0.006133093008368796,0.006133093008368796,0.006133093008368796,0.5609389547018867,0.5609389547018867,0.5609389547018867,-0.11359233117444043,-0.11359233117444043,-0.11359233117444043,-0.16727136115353886,-0.16727136115353886,-0.16727136115353886,-12.950853157097148,-12.950853157097148,-12.950853157097148,0.6746023339703635,0.6746023339703635,0.6746023339703635,-13.625455491067509,-13.625455491067509,-13.625455491067509,0.0,0.0,0.0,-7.0757979055637525
1970-03-01,5.87758748617984,-5.893548396962574,-1.7210739482452542,5.87758748617984,5.87758748617984,0.0023749431003811912,0.0023749431003811912,0.0023749431003811912,-0.3681925577304776,-0.3681925577304776,-0.3681925577304776,-0.27885472176996456,-0.27885472176996456,-0.27885472176996456,-0.028949627626261933,-0.028949627626261933,-0.028949627626261933,-0.002460120045472467,-0.002460120045472467,-0.002460120045472467,-0.38661628537048914,-0.38661628537048914,-0.38661628537048914,-0.17001234641849522,-0.17001234641849522,-0.17001234641849522,-0.31081565407631595,-0.31081565407631595,-0.31081565407631595,0.09807702117150247,0.09807702117150247,0.09807702117150247,0.13423972672412354,0.13423972672412354,0.13423972672412354,-0.02559426544369818,-0.02559426544369818,-0.02559426544369818,-0.06623293094779535,-0.06623293094779535,-0.06623293094779535,0.10773929425134361,0.10773929425134361,0.10773929425134361,0.004807237499611078,0.004807237499611078,0.004807237499611078,0.19268268720487391,0.19268268720487391,0.19268268720487391,-0.07678031673985374,-0.07678031673985374,-0.07678031673985374,-0.1624532583911592,-0.1624532583911592,-0.1624532583911592,0.04861102396493887,0.04861102396493887,0.04861102396493887,-9.738539177068345,-9.738539177068345,-9.738539177068345,-1.2884301506432088,-1.2884301506432088,-1.2884301506432088,-8.450109026425137,-8.450109026425137,-8.450109026425137,0.0,0.0,0.0,-3.8609516908885055
1970-04-01,5.88039103168126,3.0287230972405537,7.226745722966777,5.88039103168126,5.88039103168126,0.006125085056755014,0.006125085056755014,0.006125085056755014,0.48698267512307875,0.48698267512307875,0.48698267512307875,-0.03477111853594948,-0.03477111853594948,-0.03477111853594948,0.021654494132264154,0.021654494132264154,0.021654494132264154,0.21541642708031425,0.21541642708031425,0.21541642708031425,0.4612793965527861,0.4612793965527861,0.4612793965527861,-0.43729661864159985,-0.43729661864159985,-0.43729661864159985,-0.028056558878381384,-0.028056558878381384,-0.028056558878381384,-0.4796626680541433,-0.4796626680541433,-0.4796626680541433,0.2690007217640359,0.2690007217640359,0.2690007217640359,-0.04525186176835607,-0.04525186176835607,-0.04525186176835607,-0.04742206058647027,-0.04742206058647027,-0.04742206058647027,0.2390357460149877,0.2390357460149877,0.2390357460149877,-0.14210232719438576,-0.14210232719438576,-0.14210232719438576,0.07527385169658399,0.07527385169658399,0.07527385169658399,0.29865118983471933,0.29865118983471933,0.29865118983471933,-0.1350911391497967,-0.1350911391497967,-0.1350911391497967,-0.027239543779391175,-0.027239543779391175,-0.027239543779391175,-0.7043767842927346,-0.7043767842927346,-0.7043767842927346,0.6965256906670511,0.6965256906670511,0.6965256906670511,-1.4009024749597863,-1.4009024749597863,-1.4009024749597863,0.0,0.0,0.0,5.176014247388525
1970-05-01,5.883104140231021,9.811978063113068,13.998089012579806,5.883104140231021,5.883104140231021,0.0016537619549246863,0.0016537619549246863,0.0016537619549246863,-0.0022117162810240515,-0.0022117162810240515,-0.0022117162810240515,-0.05656429739612941,-0.05656429739612941,-0.05656429739612941,-0.0019092572209426484,-0.0019092572209426484,-0.0019092572209426484,0.02376576062707592,0.02376576062707592,0.02376576062707592,0.9423549607645734,0.9423549607645734,0.9423549607645734,-0.24771126276242092,-0.24771126276242092,-0.24771126276242092,0.48972308297757683,0.48972308297757683,0.48972308297757683,0.08561902248200066,0.08561902248200066,0.08561902248200066,-0.2627980436085216,-0.2627980436085216,-0.2627980436085216,-0.09931025166116528,-0.09931025166116528,-0.09931025166116528,-0.019205755044482662,-0.019205755044482662,-0.019205755044482662,-0.03397751082687543,-0.03397751082687543,-0.03397751082687543,-0.19022787424931573,-0.19022787424931573,-0.19022787424931573,0.024396689642991666,0.024396689642991666,0.024396689642991666,-0.261924621351972,-0.261924621351972,-0.261924621351972,-0.3481247818146905,-0.3481247818146905,-0.3481247818146905,0.21198147756811114,0.21198147756811114,0.21198147756811114,5.970576161561946,5.970576161561946,5.970576161561946,0.2555293837997139,0.2555293837997139,0.2555293837997139,5.715046777762232,5.715046777762232,5.715046777762232,0.0,0.0,0.0,11.853680301792966
1970-06-01,5.885907685732441,15.471345857929371,19.738511462515426,5.885907685732441,5.885907685732441,-0.00786582916510117,-0.00786582916510117,-0.00786582916510117,0.06854457973253697,0.06854457973253697,0.06854457973253697,-0.0861061620732622,-0.0861061620732622,-0.0861061620732622,-0.002595996786792029,-0.002595996786792029,-0.002595996786792029,0.02981788693612556,0.02981788693612556,0.02981788693612556,2.3495009860840512,2.3495009860840512,2.3495009860840512,-0.7263365874410036,-0.7263365874410036,-0.7263365874410036,0.13902836101130725,0.13902836101130725,0.13902836101130725,0.15725251494663603,0.15725251494663603,0.15725251494663603,-0.033124734857703175,-0.033124734857703175,-0.033124734857703175,-0.15828304063513893,-0.15828304063513893,-0.15828304063513893,0.044751204184022585,0.044751204184022585,0.044751204184022585,-0.15276953861302958,-0.15276953861302958,-0.15276953861302958,-0.2358204977750389,-0.2358204977750389,-0.2358204977750389,0.023092147026232888,0.023092147026232888,0.023092147026232888,0.005506040865532142,0.005506040865532142,0.005506040865532142,-0.28949166915462793,-0.28949166915462793,-0.28949166915462793,-0.05835772541809063,-0.05835772541809063,-0.05835772541809063,11.691332721992412,11.691332721992412,11.691332721992412,1.0667419388666572,1.0667419388666572,1.0667419388666572,10.624590783125754,10.624590783125754,10.624590783125754,0.0,0.0,0.0,17.57724040772485
1970-07-01,5.888620794282202,18.10147068972239,22.3518907442088,5.888620794282202,5.888620794282202,-0.005702285728731659,-0.005702285728731659,-0.005702285728731659,0.09660311091032837,0.09660311091032837,0.09660311091032837,-0.02121091835628199,-0.02121091835628199,-0.02121091835628199,0.005773641671997275,0.005773641671997275,0.005773641671997275,0.1407735359353688,0.1407735359353688,0.1407735359353688,0.17263405802571372,0.17263405802571372,0.17263405802571372,1.1260055781981861,1.1260055781981861,1.1260055781981861,-0.3199961441801451,-0.3199961441801451,-0.3199961441801451,-0.07322046080914725,-0.07322046080914725,-0.07322046080914725,0.10743243201188289,0.10743243201188289,0.10743243201188289,-0.2160272298388215,-0.2160272298388215,-0.2160272298388215,0.10682707637639534,0.10682707637639534,0.10682707637639534,-0.10691998402889992,-0.10691998402889992,-0.10691998402889992,0.03140293455628291,0.03140293455628291,0.03140293455628291,-0.13801886614347608,-0.13801886614347608,-0.13801886614347608,0.29093684380921436,0.29093684380921436,0.29093684380921436,0.3183382654213533,0.3183382654213533,0.3183382654213533,-0.6048707904477504,-0.6048707904477504,-0.6048707904477504,14.29831914678775,14.29831914678775,14.29831914678775,0.9107607973834694,0.9107607973834694,0.9107607973834694,13.387558349404276,13.387558349404276,13.387558349404276,0.0,0.0,0.0,20.18693994106995
1970-08-01,5.891424339783622,16.592173208126436,20.768839491092685,5.891424339783622,5.891424339783622,-0.012192916037840198,-0.012192916037840198,-0.012192916037840198,0.15272017326591128,0.15272017326591128,0.15272017326591128,0.12746699075650103,0.12746699075650103,0.12746699075650103,0.01319901322774368,0.01319901322774368,0.01319901322774368,-0.4745259721513436,-0.4745259721513436,-0.4745259721513436,-0.6451944011343249,-0.6451944011343249,-0.6451944011343249,0.4236073744490974,0.4236073744490974,0.4236073744490974,-0.024384362836849745,-0.024384362836849745,-0.024384362836849745,0.309862998893033,0.309862998893033,0.309862998893033,-0.17802903059954442,-0.17802903059954442,-0.17802903059954442,-0.19268383420329027,-0.19268383420329027,-0.19268383420329027,0.13128120784611794,0.13128120784611794,0.13128120784611794,0.2786330886103724,0.2786330886103724,0.2786330886103724,0.01367246985183502,0.01367246985183502,0.01367246985183502,0.008742178241886348,0.008742178241886348,0.008742178241886348,0.002934592190363837,0.002934592190363837,0.002934592190363837,0.627139325431016,0.627139325431016,0.627139325431016,-0.30730317852768674,-0.30730317852768674,-0.30730317852768674,12.732199746686563,12.732199746686563,12.732199746686563,0.25494571727299803,0.25494571727299803,0.25494571727299803,12.477254029413563,12.477254029413563,12.477254029413563,0.0,0.0,0.0,18.623624086470187
1970-09-01,5.8942278852850425,11.653898587193723,15.589810416978631,5.8942278852850425,5.8942278852850425,-0.014644931932392314,-0.014644931932392314,-0.014644931932392314,-0.3071957508222353,-0.3071957508222353,-0.3071957508222353,0.028186953726792502,0.028186953726792502,0.028186953726792502,-0.008776652879436435,-0.008776652879436435,-0.008776652879436435,0.24164230775286266,0.24164230775286266,0.24164230775286266,0.2147281698942451,0.2147281698942451,0.2147281698942451,-0.44351253194911394,-0.44351253194911394,-0.44351253194911394,0.01050149955770063,0.01050149955770063,0.01050149955770063,-0.328609433943934,-0.328609433943934,-0.328609433943934,0.297257059433695,0.297257059433695,0.297257059433695,-0.13493964499960773,-0.13493964499960773,-0.13493964499960773,0.13316229488225045,0.13316229488225045,0.13316229488225045,-0.04439786414145035,-0.04439786414145035,-0.04439786414145035,-0.21302418601217735,-0.21302418601217735,-0.21302418601217735,0.11636694412448546,0.11636694412448546,0.11636694412448546,-0.6450704739520499,-0.6450704739520499,-0.6450704739520499,-0.33835259637134674,-0.33835259637134674,-0.33835259637134674,0.9607627232493176,0.9607627232493176,0.9607627232493176,7.702281500316941,7.702281500316941,7.702281500316941,-0.47591611438239456,-0.47591611438239456,-0.47591611438239456,8.178197614699336,8.178197614699336,8.178197614699336,0.0,0.0,0.0,13.596509385601983
1970-10-01,5.896940993834803,6.2845626871402125,10.571161197122045,5.896940993834804,5.896940993834804,-0.010750553746927186,-0.010750553746927186,-0.010750553746927186,0.07098445200886666,0.07098445200886666,0.07098445200886666,-0.08949621211817906,-0.08949621211817906,-0.08949621211817906,-0.01040765934832871,-0.01040765934832871,-0.01040765934832871,0.09033915002662186,0.09033915002662186,0.09033915002662186,1.4354574140816552,1.4354574140816552,1.4354574140816552,-0.6299899311745356,-0.6299899311745356,-0.6299899311745356,-0.10150047970901374,-0.10150047970901374,-0.10150047970901374,-0.2678766903326128,-0.2678766903326128,-0.2678766903326128,-0.028053084506738712,-0.028053084506738712,-0.028053084506738712,-0.13493964499960773,-0.13493964499960773,-0.13493964499960773,0.12751903377385293,0.12751903377385293,0.12751903377385293,0.11607557690300355,0.11607557690300355,0.11607557690300355,-0.1876949507201089,-0.1876949507201089,-0.1876949507201089,-0.013435046243012876,-0.013435046243012876,-0.013435046243012876,0.746083259314005,0.746083259314005,0.746083259314005,0.21475309972190954,0.21475309972190954,0.21475309972190954,-0.5504139725800264,-0.5504139725800264,-0.5504139725800264,2.5134176517899487,2.5134176517899487,2.5134176517899487,0.7766537603508231,0.7766537603508231,0.7766537603508231,1.7367638914391264,1.7367638914391264,1.7367638914391264,0.0,0.0,0.0,8.41035864562475
