ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,BEST,BEST_lower,BEST_upper,EA_first_difference,EA_first_difference_lower,EA_first_difference_upper,EA_seasonal_difference,EA_seasonal_difference_lower,EA_seasonal_difference_upper,EA_seasonal_first_difference,EA_seasonal_first_difference_lower,EA_seasonal_first_difference_upper,EPNP_first_difference,EPNP_first_difference_lower,EPNP_first_difference_upper,EPNP_seasonal_difference,EPNP_seasonal_difference_lower,EPNP_seasonal_difference_upper,EPNP_seasonal_first_difference,EPNP_seasonal_first_difference_lower,EPNP_seasonal_first_difference_upper,NAO_first_difference,NAO_first_difference_lower,NAO_first_difference_upper,NAO_seasonal_difference,NAO_seasonal_difference_lower,NAO_seasonal_difference_upper,NAO_seasonal_first_difference,NAO_seasonal_first_difference_lower,NAO_seasonal_first_difference_upper,NINA,NINA_lower,NINA_upper,ONI,ONI_lower,ONI_upper,PNA_first_difference,PNA_first_difference_lower,PNA_first_difference_upper,PNA_seasonal_difference,PNA_seasonal_difference_lower,PNA_seasonal_difference_upper,PNA_seasonal_first_difference,PNA_seasonal_first_difference_lower,PNA_seasonal_first_difference_upper,WP_first_difference,WP_first_difference_lower,WP_first_difference_upper,WP_seasonal_difference,WP_seasonal_difference_lower,WP_seasonal_difference_upper,WP_seasonal_first_difference,WP_seasonal_first_difference_lower,WP_seasonal_first_difference_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01,21.405172905200313,12.097967310225378,14.3099295971989,21.405172905200313,21.405172905200313,-0.10314691886069617,-0.10314691886069617,-0.10314691886069617,-0.042477428376480435,-0.042477428376480435,-0.042477428376480435,0.0363146094113491,0.0363146094113491,0.0363146094113491,0.004168959879953655,0.004168959879953655,0.004168959879953655,-0.012396917421339608,-0.012396917421339608,-0.012396917421339608,-0.028836905443012584,-0.028836905443012584,-0.028836905443012584,0.000383974294871565,0.000383974294871565,0.000383974294871565,0.1998603249100739,0.1998603249100739,0.1998603249100739,0.10902929396478568,0.10902929396478568,0.10902929396478568,-0.13152650577848535,-0.13152650577848535,-0.13152650577848535,-0.0601797457861596,-0.0601797457861596,-0.0601797457861596,0.10000984155701809,0.10000984155701809,0.10000984155701809,0.10772105407557131,0.10772105407557131,0.10772105407557131,0.10274190488809437,0.10274190488809437,0.10274190488809437,-0.003284474430241171,-0.003284474430241171,-0.003284474430241171,0.0072158879045309795,0.0072158879045309795,0.0072158879045309795,-0.015022428394616798,-0.015022428394616798,-0.015022428394616798,-0.011192138559782782,-0.011192138559782782,-0.011192138559782782,-8.166542270327685,-8.166542270327685,-8.166542270327685,0.25938238783543416,0.25938238783543416,0.25938238783543416,-8.425924658163119,-8.425924658163119,-8.425924658163119,0.0,0.0,0.0,13.238630634872628
1970-02-01,21.40493470663054,12.94665312704174,15.121659942505575,21.40493470663054,21.40493470663054,-0.09820371550574786,-0.09820371550574786,-0.09820371550574786,0.05210404103970545,0.05210404103970545,0.05210404103970545,-0.1250964894911033,-0.1250964894911033,-0.1250964894911033,0.07127450246146716,0.07127450246146716,0.07127450246146716,-0.027515578543407773,-0.027515578543407773,-0.027515578543407773,0.09371282154079925,0.09371282154079925,0.09371282154079925,-0.002898920976215079,-0.002898920976215079,-0.002898920976215079,-0.2650999225436184,-0.2650999225436184,-0.2650999225436184,-0.3465457784935224,-0.3465457784935224,-0.3465457784935224,0.2350264296367539,0.2350264296367539,0.2350264296367539,-0.01746152087125183,-0.01746152087125183,-0.01746152087125183,0.07029179270152681,0.07029179270152681,0.07029179270152681,-0.06837309902294146,-0.06837309902294146,-0.06837309902294146,0.09942546533721063,0.09942546533721063,0.09942546533721063,-0.001678171265975139,-0.001678171265975139,-0.001678171265975139,-0.005747789458093393,-0.005747789458093393,-0.005747789458093393,-0.006058184784730393,-0.006058184784730393,-0.006058184784730393,0.006925378722196403,0.006925378722196403,0.006925378722196403,-7.360126788925587,-7.360126788925587,-7.360126788925587,-0.3359187395169475,-0.3359187395169475,-0.3359187395169475,-7.0242080494086405,-7.0242080494086405,-7.0242080494086405,0.0,0.0,0.0,14.044807917704954
1970-03-01,21.404719559535263,16.80960256468409,18.953087687823878,21.404719559535263,21.404719559535263,-0.02034826266531202,-0.02034826266531202,-0.02034826266531202,0.1559886058083031,0.1559886058083031,0.1559886058083031,0.726094852377298,0.726094852377298,0.726094852377298,-0.3740622801249405,-0.3740622801249405,-0.3740622801249405,-0.0008779375188114838,-0.0008779375188114838,-0.0008779375188114838,0.05050618702727584,0.05050618702727584,0.05050618702727584,0.001014586945814762,0.001014586945814762,0.001014586945814762,0.1768735261595543,0.1768735261595543,0.1768735261595543,-0.08801391222116967,-0.08801391222116967,-0.08801391222116967,-0.13369118846794548,-0.13369118846794548,-0.13369118846794548,0.02118830167080758,0.02118830167080758,0.02118830167080758,0.06155119009697056,0.06155119009697056,0.06155119009697056,0.03958027309397289,0.03958027309397289,0.03958027309397289,0.0012588546310511094,0.0012588546310511094,0.0012588546310511094,-0.052722916263762444,-0.052722916263762444,-0.052722916263762444,0.0007867470986766157,0.0007867470986766157,0.0007867470986766157,-0.008664069555046209,-0.008664069555046209,-0.008664069555046209,-0.0020125964702466625,-0.0020125964702466625,-0.0020125964702466625,-3.4809925524062004,-3.4809925524062004,-3.4809925524062004,0.5544499616224903,0.5544499616224903,0.5544499616224903,-4.035442514028691,-4.035442514028691,-4.035442514028691,0.0,0.0,0.0,17.923727007129063
1970-04-01,21.404481360965484,20.559322779877782,22.750126640928688,21.404481360965484,21.404481360965484,-0.05247908447247602,-0.05247908447247602,-0.05247908447247602,-0.20631527430506472,-0.20631527430506472,-0.20631527430506472,0.09053865044889169,0.09053865044889169,0.09053865044889169,0.2798008165990628,0.2798008165990628,0.2798008165990628,0.07687517682325337,0.07687517682325337,0.07687517682325337,-0.06025991236193869,-0.06025991236193869,-0.06025991236193869,0.0026096660040828496,0.0026096660040828496,0.0026096660040828496,0.015965934905916968,0.015965934905916968,0.015965934905916968,0.430447289870954,0.430447289870954,0.430447289870954,-0.2679015152144701,-0.2679015152144701,-0.2679015152144701,0.03746191116220102,0.03746191116220102,0.03746191116220102,0.04406998488785806,0.04406998488785806,0.04406998488785806,0.08781475850791333,0.08781475850791333,0.08781475850791333,-0.037211844159200584,-0.037211844159200584,-0.037211844159200584,-0.020596852978441767,-0.020596852978441767,-0.020596852978441767,-0.003060197809744438,-0.003060197809744438,-0.003060197809744438,-0.007204774083669352,-0.007204774083669352,-0.007204774083669352,0.0011277731919630643,0.0011277731919630643,0.0011277731919630643,0.22275664016653873,0.22275664016653873,0.22275664016653873,0.41168250701709136,0.41168250701709136,0.41168250701709136,-0.18892586685055265,-0.18892586685055265,-0.18892586685055265,0.0,0.0,0.0,21.62723800113202
1970-05-01,21.404250846220545,23.73032377823607,25.983460839032094,21.404250846220545,21.404250846220545,-0.014169258471626634,-0.014169258471626634,-0.014169258471626634,0.0009370166014409609,0.0009370166014409609,0.0009370166014409609,0.1472847399067851,0.1472847399067851,0.1472847399067851,-0.024669785692267014,-0.024669785692267014,-0.024669785692267014,0.008481233651992614,0.008481233651992614,0.008481233651992614,-0.12310592619979088,-0.12310592619979088,-0.12310592619979088,0.0014782727185671128,0.0014782727185671128,0.0014782727185671128,-0.2786830308961982,-0.2786830308961982,-0.2786830308961982,-0.07683415584182467,-0.07683415584182467,-0.07683415584182467,0.26172418280676146,0.26172418280676146,0.26172418280676146,0.08221433726353296,0.08221433726353296,0.08221433726353296,0.017848177074189297,0.017848177074189297,0.017848177074189297,-0.012482346082978714,-0.012482346082978714,-0.012482346082978714,-0.04981431445255889,-0.04981431445255889,-0.04981431445255889,-0.006675558888136131,-0.006675558888136131,-0.006675558888136131,0.0026838706151582313,0.0026838706151582313,0.0026838706151582313,-0.018566431682246306,-0.018566431682246306,-0.018566431682246306,-0.008776469588852224,-0.008776469588852224,-0.008776469588852224,3.4434182709851666,3.4434182709851666,3.4434182709851666,-0.09112544715805196,-0.09112544715805196,-0.09112544715805196,3.5345437181432184,3.5345437181432184,3.5345437181432184,0.0,0.0,0.0,24.84766911720571
1970-06-01,21.40401264765077,26.27952014853147,28.410693358955452,21.40401264765077,21.40401264765077,0.06739359688502042,0.06739359688502042,0.06739359688502042,-0.029039623978552382,-0.029039623978552382,-0.029039623978552382,0.2242072167274851,0.2242072167274851,0.2242072167274851,-0.03354324586833494,-0.03354324586833494,-0.03354324586833494,0.010641042383716642,0.010641042383716642,0.010641042383716642,-0.30693051667550864,-0.30693051667550864,-0.30693051667550864,0.004334577078721594,0.004334577078721594,0.004334577078721594,-0.07911582356214149,-0.07911582356214149,-0.07911582356214149,-0.14111775502305837,-0.14111775502305837,-0.14111775502305837,0.0329893786204803,0.0329893786204803,0.0329893786204803,0.13103516573771326,0.13103516573771326,0.13103516573771326,-0.04158792063679323,-0.04158792063679323,-0.04158792063679323,-0.056123070981305784,-0.056123070981305784,-0.056123070981305784,-0.06175349683574046,-0.06175349683574046,-0.06175349683574046,-0.006318602629410346,-0.006318602629410346,-0.006318602629410346,-5.641890864854676e-05,-5.641890864854676e-05,-5.641890864854676e-05,-0.015439369957867329,-0.015439369957867329,-0.015439369957867329,0.002416129976459361,0.002416129976459361,0.002416129976459361,5.924320551886036,5.924320551886036,5.924320551886036,-0.2980087376477648,-0.2980087376477648,-0.2980087376477648,6.222329289533802,6.222329289533802,6.222329289533802,0.0,0.0,0.0,27.328333199536807
1970-07-01,21.40378213290583,27.822057609316115,30.0392132608136,21.40378213290583,21.40378213290583,0.04885658430396427,0.04885658430396427,0.04885658430396427,-0.040926912484411805,-0.040926912484411805,-0.040926912484411805,0.05522997256398025,0.05522997256398025,0.05522997256398025,0.07460205002749261,0.07460205002749261,0.07460205002749261,0.050237535798657064,0.050237535798657064,0.050237535798657064,-0.022552304059227365,-0.022552304059227365,-0.022552304059227365,-0.0067196917436944505,-0.0067196917436944505,-0.0067196917436944505,0.18209779860285424,0.18209779860285424,0.18209779860285424,0.06570773799482388,0.06570773799482388,0.06570773799482388,-0.10699343529793788,-0.10699343529793788,-0.10699343529793788,0.17883889361868147,0.17883889361868147,0.17883889361868147,-0.0992758978268645,-0.0992758978268645,-0.0992758978268645,-0.03927928242405674,-0.03927928242405674,-0.03927928242405674,0.008223377687907018,0.008223377687907018,0.008223377687907018,0.03776549532322415,0.03776549532322415,0.03776549532322415,-0.0029811509965577037,-0.0029811509965577037,-0.0029811509965577037,0.016977836584861412,0.016977836584861412,0.016977836584861412,0.025042896004175592,0.025042896004175592,0.025042896004175592,7.492583980181893,7.492583980181893,7.492583980181893,0.42485150367787156,0.42485150367787156,0.42485150367787156,7.0677324765040215,7.0677324765040215,7.0677324765040215,0.0,0.0,0.0,28.896366113087723
1970-08-01,21.403543934336057,26.95543983009326,29.264505990329283,21.403543934336057,21.403543934336057,0.10446762204713272,0.10446762204713272,0.10446762204713272,-0.06470148949613067,-0.06470148949613067,-0.06470148949613067,-0.3319044599598704,-0.3319044599598704,-0.3319044599598704,0.17054633818122675,0.17054633818122675,0.17054633818122675,-0.16934301859328532,-0.16934301859328532,-0.16934301859328532,0.08428591946512143,0.08428591946512143,0.08428591946512143,-0.0025279723580131984,-0.0025279723580131984,-0.0025279723580131984,0.013876225928596986,0.013876225928596986,0.013876225928596986,-0.2780697706700344,-0.2780697706700344,-0.2780697706700344,0.17730155791781857,0.17730155791781857,0.17730155791781857,0.1595139823476518,0.1595139823476518,0.1595139823476518,-0.12200146459871077,-0.12200146459871077,-0.12200146459871077,0.10236166680735569,0.10236166680735569,0.10236166680735569,0.003580362316669745,0.003580362316669745,0.003580362316669745,-0.0023920837834267086,-0.0023920837834267086,-0.0023920837834267086,-3.0069970919635478e-05,-3.0069970919635478e-05,-3.0069970919635478e-05,0.03344702833325738,0.03344702833325738,0.03344702833325738,0.01272298425242975,0.01272298425242975,0.01272298425242975,6.7061725723494,6.7061725723494,6.7061725723494,-0.10886664183313027,-0.10886664183313027,-0.10886664183313027,6.81503921418253,6.81503921418253,6.81503921418253,0.0,0.0,0.0,28.10971650668546
1970-09-01,21.40330573576628,25.211724363631696,27.332670697353432,21.40330573576628,21.40330573576628,0.125476236305663,0.125476236305663,0.125476236305663,0.13014667427382606,0.13014667427382606,0.13014667427382606,-0.07339449687391152,-0.07339449687391152,-0.07339449687391152,-0.11340438745294601,-0.11340438745294601,-0.11340438745294601,0.08623434799405748,0.08623434799405748,0.08623434799405748,-0.02805133027003943,-0.02805133027003943,-0.02805133027003943,0.002646760865903038,0.002646760865903038,0.002646760865903038,-0.005976009355942688,-0.005976009355942688,-0.005976009355942688,0.294892743771396,0.294892743771396,0.294892743771396,-0.29604239017745104,-0.29604239017745104,-0.29604239017745104,0.11171025446668359,0.11171025446668359,0.11171025446668359,-0.123749585119622,-0.123749585119622,-0.123749585119622,-0.016310479845989854,-0.016310479845989854,-0.016310479845989854,-0.05578390564414969,-0.05578390564414969,-0.05578390564414969,-0.031840975128304,-0.031840975128304,-0.031840975128304,0.006609862336766018,0.006609862336766018,0.006609862336766018,-0.018045254728183142,-0.018045254728183142,-0.018045254728183142,-0.03977755471579439,-0.03977755471579439,-0.03977755471579439,4.923088493528414,4.923088493528414,4.923088493528414,-0.044659489298038604,-0.044659489298038604,-0.044659489298038604,4.9677479828264515,4.9677479828264515,4.9677479828264515,0.0,0.0,0.0,26.326394229294696
1970-10-01,21.40307522102134,22.461054264666057,24.747966727668626,21.40307522102134,21.40307522102134,0.09210961365976195,0.09210961365976195,0.09210961365976195,-0.030073301239931467,-0.030073301239931467,-0.030073301239931467,0.23303438619871292,0.23303438619871292,0.23303438619871292,-0.1344788553711073,-0.1344788553711073,-0.1344788553711073,0.03223912970095687,0.03223912970095687,0.03223912970095687,-0.18752309038358939,-0.18752309038358939,-0.18752309038358939,0.0037596067205086787,0.0037596067205086787,0.0037596067205086787,0.05776011445231627,0.05776011445231627,0.05776011445231627,0.24039143142208927,0.24039143142208927,0.24039143142208927,0.027938452345073434,0.027938452345073434,0.027938452345073434,0.11171025446668359,0.11171025446668359,0.11171025446668359,-0.11850522355688826,-0.11850522355688826,-0.11850522355688826,0.04264278010438181,0.04264278010438181,0.04264278010438181,-0.04915102654238215,-0.04915102654238215,-0.04915102654238215,0.003676172614911646,0.003676172614911646,0.003676172614911646,-0.007644912974575008,-0.007644912974575008,-0.007644912974575008,0.011453360871791883,0.011453360871791883,0.011453360871791883,0.02278827163130707,0.02278827163130707,0.02278827163130707,2.22843215495059,2.22843215495059,2.22843215495059,0.35212716412002176,0.35212716412002176,0.35212716412002176,1.8763049908305673,1.8763049908305673,1.8763049908305673,0.0,0.0,0.0,23.63150737597193
