ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,BEST,BEST_lower,BEST_upper,EA,EA_lower,EA_upper,EPNP,EPNP_lower,EPNP_upper,NAO,NAO_lower,NAO_upper,NINA,NINA_lower,NINA_upper,ONI,ONI_lower,ONI_upper,PNA,PNA_lower,PNA_upper,WP,WP_lower,WP_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01,26.82361838462742,25.865032505696117,26.607302572232438,26.82361838462742,26.82361838462742,0.03859775033787998,0.03859775033787998,0.03859775033787998,0.002453828791200726,0.002453828791200726,0.002453828791200726,0.001549801707457764,0.001549801707457764,0.001549801707457764,0.07128253940044256,0.07128253940044256,0.07128253940044256,0.008672085524755062,0.008672085524755062,0.008672085524755062,0.055776738073977664,0.055776738073977664,0.055776738073977664,0.004356668270882465,0.004356668270882465,0.004356668270882465,-0.019548083410287066,-0.019548083410287066,-0.019548083410287066,-0.5935248862221438,-0.5935248862221438,-0.5935248862221438,0.16314132869630915,0.16314132869630915,0.16314132869630915,-0.7566662149184529,-0.7566662149184529,-0.7566662149184529,0.0,0.0,0.0,26.230093498405274
1970-02-01,26.822954084497358,26.39639481150638,27.13889769472713,26.822954084497358,26.822954084497358,0.03674799533723529,0.03674799533723529,0.03674799533723529,0.018357139462950322,0.018357139462950322,0.018357139462950322,0.0038368877223468913,0.0038368877223468913,0.0038368877223468913,-0.009515791937574515,-0.009515791937574515,-0.009515791937574515,0.002516258591817073,0.002516258591817073,0.002516258591817073,0.039202610955324214,0.039202610955324214,0.039202610955324214,0.02377719794789208,0.02377719794789208,0.02377719794789208,-0.00018123781377088553,-0.00018123781377088553,-0.00018123781377088553,-0.05467361600430796,-0.05467361600430796,-0.05467361600430796,0.11474106026622045,0.11474106026622045,0.11474106026622045,-0.16941467627052842,-0.16941467627052842,-0.16941467627052842,0.0,0.0,0.0,26.76828046849305
1970-03-01,26.822354071476653,26.83304112581525,27.585541288133797,26.822354071476653,26.822354071476653,0.007614354077081317,0.007614354077081317,0.007614354077081317,0.06590961295669663,0.06590961295669663,0.06590961295669663,0.0038970741964229213,0.0038970741964229213,0.0038970741964229213,0.044243727732208485,0.044243727732208485,0.044243727732208485,-0.0030532991094125357,-0.0030532991094125357,-0.0030532991094125357,0.03432786768513202,0.03432786768513202,0.03432786768513202,0.012430371619751633,0.012430371619751633,0.012430371619751633,-0.00284640005182357,-0.00284640005182357,-0.00284640005182357,0.3789580595515258,0.3789580595515258,0.3789580595515258,0.16252330910605695,0.16252330910605695,0.16252330910605695,0.21643475044546884,0.21643475044546884,0.21643475044546884,0.0,0.0,0.0,27.20131213102818
1970-04-01,26.82168977134659,26.896032343068523,27.637855030086524,26.82168977134659,26.82168977134659,0.019637761581271847,0.019637761581271847,0.019637761581271847,0.0030836628772106106,0.0030836628772106106,0.0030836628772106106,-0.0025428785297122534,-0.0025428785297122534,-0.0025428785297122534,0.049015282732485094,0.049015282732485094,0.049015282732485094,-0.0053983760362460555,-0.0053983760362460555,-0.0053983760362460555,0.02457838114474764,0.02457838114474764,0.02457838114474764,-0.012663571221328211,-0.012663571221328211,-0.012663571221328211,0.007458893935313478,0.007458893935313478,0.007458893935313478,0.4516020947490968,0.4516020947490968,0.4516020947490968,0.08316915648374214,0.08316915648374214,0.08316915648374214,0.3684329382653546,0.3684329382653546,0.3684329382653546,0.0,0.0,0.0,27.273291866095686
1970-05-01,26.821046900252984,27.198152403086507,28.016913794978844,26.821046900252984,26.821046900252984,0.005302160326275447,0.005302160326275447,0.005302160326275447,0.003398579920215553,0.003398579920215553,0.003398579920215553,-0.0032651162186246095,-0.0032651162186246095,-0.0032651162186246095,-0.03591839627243836,-0.03591839627243836,-0.03591839627243836,-0.011847337585038234,-0.011847337585038234,-0.011847337585038234,0.009954151334171072,0.009954151334171072,0.009954151334171072,-0.009172240043438843,-0.009172240043438843,-0.009172240043438843,-0.0016026576740656511,-0.0016026576740656511,-0.0016026576740656511,0.7837222326462053,0.7837222326462053,0.7837222326462053,-0.04315085621294362,-0.04315085621294362,-0.04315085621294362,0.8268730888591489,0.8268730888591489,0.8268730888591489,0.0,0.0,0.0,27.60476913289919
1970-06-01,26.82038260012292,27.05943068881395,27.808930345136847,26.82038260012292,26.82038260012292,-0.02521879718436204,-0.02521879718436204,-0.02521879718436204,-0.005419097283922837,-0.005419097283922837,-0.005419097283922837,-0.004167913329765054,-0.004167913329765054,-0.004167913329765054,-0.06009427494050646,-0.06009427494050646,-0.06009427494050646,-0.018882568365538793,-0.018882568365538793,-0.018882568365538793,-0.023194102903135814,-0.023194102903135814,-0.023194102903135814,0.006756958455681407,0.006756958455681407,0.006756958455681407,-0.0014249801915288054,-0.0014249801915288054,-0.0014249801915288054,0.6071181888744432,0.6071181888744432,0.6071181888744432,-0.1316447757430784,-0.1316447757430784,-0.1316447757430784,0.7387629646175216,0.7387629646175216,0.7387629646175216,0.0,0.0,0.0,27.427500788997364
1970-07-01,26.819739729029312,26.608393515683293,27.372843829491764,26.819739729029312,26.819739729029312,-0.018282215931944432,-0.018282215931944432,-0.018282215931944432,-0.017858320482618067,-0.017858320482618067,-0.017858320482618067,-0.008380966515087131,-0.008380966515087131,-0.008380966515087131,-0.004744236937297916,-0.004744236937297916,-0.004744236937297916,-0.025771231838112255,-0.025771231838112255,-0.025771231838112255,-0.055367408486404264,-0.055367408486404264,-0.055367408486404264,0.01788557658520377,0.01788557658520377,0.01788557658520377,0.008613797571802976,0.008613797571802976,0.008613797571802976,0.18085850057171776,0.18085850057171776,0.18085850057171776,-0.10390500603445733,-0.10390500603445733,-0.10390500603445733,0.2847635066061751,0.2847635066061751,0.2847635066061751,0.0,0.0,0.0,27.000598229601028
1970-08-01,26.819075428899247,26.44016876500553,27.201670491629653,26.819075428899247,26.819075428899247,-0.03909195968919726,-0.03909195968919726,-0.03909195968919726,-0.037540635670426974,-0.037540635670426974,-0.037540635670426974,0.005762854892779841,0.005762854892779841,0.005762854892779841,-0.0006088892703915305,-0.0006088892703915305,-0.0006088892703915305,-0.022986452987497453,-0.022986452987497453,-0.022986452987497453,-0.06804174098890396,-0.06804174098890396,-0.06804174098890396,-0.011354322029619696,-0.011354322029619696,-0.011354322029619696,0.008702636313071398,0.008702636313071398,0.008702636313071398,0.006403690519183831,0.006403690519183831,0.006403690519183831,-0.16515850943018562,-0.16515850943018562,-0.16515850943018562,0.17156219994936947,0.17156219994936947,0.17156219994936947,0.0,0.0,0.0,26.825479119418432
1970-09-01,26.818411128769185,26.245012605605634,27.006596185224932,26.818411128769185,26.818411128769185,-0.04695341844193723,-0.04695341844193723,-0.04695341844193723,0.002138911748195783,0.002138911748195783,0.002138911748195783,-0.0014595219963437194,-0.0014595219963437194,-0.0014595219963437194,-0.0025175112705021698,-0.0025175112705021698,-0.0025175112705021698,-0.01609778951492399,-0.01609778951492399,-0.01609778951492399,-0.0690166896429424,-0.0690166896429424,-0.0690166896429424,-0.006771949858639901,-0.006771949858639901,-0.006771949858639901,-0.013595887745302734,-0.013595887745302734,-0.013595887745302734,-0.1890869061229367,-0.1890869061229367,-0.1890869061229367,-0.15427385672239635,-0.15427385672239635,-0.15427385672239635,-0.034813049400540357,-0.034813049400540357,-0.034813049400540357,0.0,0.0,0.0,26.629324222646247
1970-10-01,26.817768257675574,26.184733104410792,26.965384568320527,26.817768257675574,26.817768257675574,-0.03446757218758552,-0.03446757218758552,-0.03446757218758552,-0.00699368249894755,-0.00699368249894755,-0.00699368249894755,-0.004167913329765054,-0.004167913329765054,-0.004167913329765054,0.014978190397178688,0.014978190397178688,0.014978190397178688,-0.01609778951492399,-0.01609778951492399,-0.01609778951492399,-0.06609184368082707,-0.06609184368082707,-0.06609184368082707,-0.01899160898125269,-0.01899160898125269,-0.01899160898125269,0.012167347222539888,0.012167347222539888,0.012167347222539888,-0.2534186639839807,-0.2534186639839807,-0.2534186639839807,-0.1196648725735833,-0.1196648725735833,-0.1196648725735833,-0.13375379141039734,-0.13375379141039734,-0.13375379141039734,0.0,0.0,0.0,26.564349593691592
