,AverageTemperature,BEST_Category,BEST,BEST_Category_t-1,BEST_Category_t-2,BEST_Category_t-3,BEST_Category_t-4,BEST_Category_t-5,BEST_Category_t-6,BEST_Category_t-7,BEST_Category_t-8,BEST_Category_t-9,BEST_Category_t-10,BEST_Category_t-11,BEST_Category_t-12,NINA_Category,NINA,NINA_Category_t-1,NINA_Category_t-2,NINA_Category_t-3,NINA_Category_t-4,NINA_Category_t-5,NINA_Category_t-6,NINA_Category_t-7,NINA_Category_t-8,NINA_Category_t-9,NINA_Category_t-10,NINA_Category_t-11,NINA_Category_t-12,ONI_Category,ONI,ONI_Category_t-1,ONI_Category_t-2,ONI_Category_t-3,ONI_Category_t-4,ONI_Category_t-5,ONI_Category_t-6,ONI_Category_t-7,ONI_Category_t-8,ONI_Category_t-9,ONI_Category_t-10,ONI_Category_t-11,ONI_Category_t-12,EA,EPNP,NAO,PNA,WP
Correlation,1.0,0.0497246665084599,-0.07930814085332956,0.008650716307691951,-0.03725679287594514,-0.07152818965651418,-0.08630213220495832,-0.07228925751016034,-0.04448082374673938,-0.005381240662891206,0.03745402211933091,0.06929011292712035,0.07700676293687388,0.06588346353743092,0.033047128001833403,0.01541276231004415,-0.05515318103753158,0.05520492737126936,0.08362760545145423,0.09700266544586124,0.08134514362654076,0.05484613601336402,0.013986951230164132,-0.02398049161802903,-0.04910544889762848,-0.0593530372931443,-0.0467997051306029,-0.02230045004526478,0.010889829305811994,-0.000376684667888026,-0.18439875999687144,-0.007800404558617874,-0.01079660027134713,-0.01412948166808777,-0.0073322010292894875,-0.0008893609836204519,0.011590586554914845,0.023398258707471604,0.02387173978572957,0.023882628025121293,0.008681824438176087,-0.00530906300149977,-0.022042113042201873,0.07823429971953669,-0.06168837576908412,0.10011339657124328,0.015705341962192587,0.13948828440391656
Normality,3.690559384717429e-226,1.9915496227556748e-13,2.4444488765997593e-14,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556307e-13,1.9915496227556748e-13,2.725503572214594e-25,2.954185104351587e-29,2.725503572214594e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.582241786765836e-13,1.3053407638505723e-14,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885982015e-13,5.573342797625097e-13,8.150203727834146e-13,1.1881791999586414e-12,1.726852071992328e-12,1.726852071992328e-12,0.9570925455725724,0.06099000774803614,0.6350020976585113,0.39223285963361304,0.4525595593112395
Stationary_ADF,9.321489545104379e-06,4.082824902093593e-06,1.2830678085706564e-10,4.106654237897605e-06,5.964666396842442e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,4.7267698054662525e-06,4.801222928996547e-06,5.964666396842399e-10,4.9012606015757026e-06,4.9749942383375726e-06,4.8712725752033756e-06,7.908266611158737e-09,3.351850488927511e-09,7.9082666111585e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,7.908266611158646e-09,7.908266611158646e-09,7.908266611158737e-09,7.908266611158737e-09,7.90826661115856e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,2.292149459467129e-10,2.9926331472501e-06,2.403088324394489e-10,2.0177213968607647e-10,2.0052599697363728e-10,2.793448229199318e-10,2.7934482291992973e-10,2.793448229199318e-10,2.7934482291992973e-10,3.0546613795827046e-10,3.1982393588595773e-10,3.5480560578540094e-09,7.283531066671016e-09,7.182461901840355e-09,0.0,0.0018293063113995445,2.094232087905039e-30,5.737588004690552e-25,0.0
Stationarity_KPSS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.020593965791249995,0.1,0.03414383238956161,0.1,0.1
Co-integration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granger_Causality_pvals,0.0,0.9926,0.9674,0.9764,0.8775,0.8705,0.9976,0.9718,0.9646,0.9379,0.9383,0.9883,0.9642,0.8981,0.6523,0.6602,0.9556,0.6357,0.6869,0.9801,0.9128,0.971,0.9813,0.9575,0.953,0.9463,0.9733,0.9821,0.982,0.94,0.6371,0.9504,0.8524,0.9218,0.9018,0.8924,0.8545,0.7133,0.7267,0.8529,0.7249,0.6264,0.8132,0.5267,0.257,0.4853,0.2721,0.587
Granger_Causality_Lags,0.0,4.0,3.0,3.0,10.0,10.0,1.0,8.0,5.0,6.0,5.0,4.0,1.0,2.0,24.0,2.0,10.0,22.0,19.0,1.0,20.0,20.0,2.0,18.0,20.0,2.0,18.0,14.0,13.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,14.0,1.0,15.0,1.0,1.0
TLCC_Lags,0.0,16.0,7.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,14.0,2.0,1.0,0.0,0.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,9.0,8.0,23.0,23.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,15.0,14.0,13.0,17.0,3.0,0.0,23.0,0.0
