ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,BEST,BEST_lower,BEST_upper,BEST_Category,BEST_Category_lower,BEST_Category_upper,EA,EA_lower,EA_upper,EPNP,EPNP_lower,EPNP_upper,NAO,NAO_lower,NAO_upper,NINA,NINA_lower,NINA_upper,NINA_Category,NINA_Category_lower,NINA_Category_upper,ONI,ONI_lower,ONI_upper,ONI_Category,ONI_Category_lower,ONI_Category_upper,PNA,PNA_lower,PNA_upper,WP,WP_lower,WP_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01,26.87433638117582,25.858620775383088,26.583921129569845,26.87433638117582,26.87433638117582,0.0023581157032150804,0.0023581157032150804,0.0023581157032150804,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,0.0021020478559804134,0.0021020478559804134,0.0021020478559804134,0.0034983787331978535,0.0034983787331978535,0.0034983787331978535,0.0720937320578642,0.0720937320578642,0.0720937320578642,-0.006726481392299106,-0.006726481392299106,-0.006726481392299106,0.015537187512970584,0.015537187512970584,0.015537187512970584,0.02040342244319282,0.02040342244319282,0.02040342244319282,0.018987956660343037,0.018987956660343037,0.018987956660343037,0.0011445010486342856,0.0011445010486342856,0.0011445010486342856,-0.0016421696937031715,-0.0016421696937031715,-0.0016421696937031715,-0.6398725368216933,-0.6398725368216933,-0.6398725368216933,0.1265614121800175,0.1265614121800175,0.1265614121800175,-0.7664339490017109,-0.7664339490017109,-0.7664339490017109,0.0,0.0,0.0,26.234463844354124
1970-02-01,26.87356496350768,26.368437038983437,27.09447938220154,26.873564963507683,26.873564963507683,-0.0031829274738463705,-0.0031829274738463705,-0.0031829274738463705,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,0.01572545965244225,0.01572545965244225,0.01572545965244225,0.008661034727819929,0.008661034727819929,0.008661034727819929,-0.00962408129727239,-0.00962408129727239,-0.00962408129727239,-0.015690778502733805,-0.015690778502733805,-0.015690778502733805,0.015537187512970584,0.015537187512970584,0.015537187512970584,0.03928103847185522,0.03928103847185522,0.03928103847185522,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,0.006246293335396715,0.006246293335396715,0.006246293335396715,-1.522518800850548e-05,-1.522518800850548e-05,-1.522518800850548e-05,-0.14409775406498557,-0.14409775406498557,-0.14409775406498557,0.05718272625713711,0.05718272625713711,0.05718272625713711,-0.20128048032212267,-0.20128048032212267,-0.20128048032212267,0.0,0.0,0.0,26.729467209442692
1970-03-01,26.872868199162262,26.799699745677255,27.5070800849308,26.872868199162262,26.872868199162262,-0.09045435751256414,-0.09045435751256414,-0.09045435751256414,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,0.05646080977651627,0.05646080977651627,0.05646080977651627,0.008796894096099458,0.008796894096099458,0.008796894096099458,0.044747219714609814,0.044747219714609814,0.044747219714609814,-0.0075802239742452674,-0.0075802239742452674,-0.0075802239742452674,0.015537187512970584,0.015537187512970584,0.015537187512970584,0.04483327848028534,0.04483327848028534,0.04483327848028534,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,0.003265470875715296,0.003265470875715296,0.003265470875715296,-0.0002391166337463035,-0.0002391166337463035,-0.0002391166337463035,0.2592661231800659,0.2592661231800659,0.2592661231800659,0.07561188735415456,0.07561188735415456,0.07561188735415456,0.18365423582591137,0.18365423582591137,0.18365423582591137,0.0,0.0,0.0,27.132134322342328
1970-04-01,26.872096781494122,26.927891435157587,27.615041355006667,26.872096781494122,26.872096781494122,-0.054437576861664734,-0.054437576861664734,-0.054437576861664734,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,0.0026415889172264266,0.0026415889172264266,0.0026415889172264266,-0.00574005830981007,-0.00574005830981007,-0.00574005830981007,0.04957307483400765,0.04957307483400765,0.04957307483400765,-0.0041652536464606175,-0.0041652536464606175,-0.0041652536464606175,0.015537187512970584,0.015537187512970584,0.015537187512970584,0.05593775849714558,0.05593775849714558,0.05593775849714558,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,-0.003326732640887844,-0.003326732640887844,-0.003326732640887844,0.000626596956439849,0.000626596956439849,0.000626596956439849,0.39852569687491474,0.39852569687491474,0.39852569687491474,0.05689131027748032,0.05689131027748032,0.05689131027748032,0.3416343865974344,0.3416343865974344,0.3416343865974344,0.0,0.0,0.0,27.270622478369038
1970-05-01,26.87135024826689,27.27096426540864,27.989729426514373,26.87135024826689,26.87135024826689,-0.09738066148389095,-0.09738066148389095,-0.09738066148389095,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,0.002911359447849434,0.002911359447849434,0.002911359447849434,-0.007370370729164409,-0.007370370729164409,-0.007370370729164409,-0.03632714629127371,-0.03632714629127371,-0.03632714629127371,0.005225914754947163,0.005225914754947163,0.005225914754947163,0.015537187512970584,0.015537187512970584,0.015537187512970584,0.07259447852243593,0.07259447852243593,0.07259447852243593,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,-0.0024095564994474072,-0.0024095564994474072,-0.0024095564994474072,-0.00013463395906866446,-0.00013463395906866446,-0.00013463395906866446,0.7672186038532138,0.7672186038532138,0.7672186038532138,-0.04710870370612854,-0.04710870370612854,-0.04710870370612854,0.8143273075593424,0.8143273075593424,0.8143273075593424,0.0,0.0,0.0,27.638568852120102
1970-06-01,26.87057883059875,27.209892107810756,27.907049125492623,26.87057883059875,26.87057883059875,-0.04751127289033793,-0.04751127289033793,-0.04751127289033793,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,-0.0046422154095947556,-0.0046422154095947556,-0.0046422154095947556,-0.009408261253357334,-0.009408261253357334,-0.009408261253357334,-0.06077814556288939,-0.06077814556288939,-0.06077814556288939,0.015470825738301108,0.015470825738301108,0.015470825738301108,0.015537187512970584,0.015537187512970584,0.015537187512970584,0.04372283047859931,0.04372283047859931,0.04372283047859931,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,0.0017750596458745863,0.0017750596458745863,0.0017750596458745863,-0.00011970786268614459,-0.00011970786268614459,-0.00011970786268614459,0.6823357369372255,0.6823357369372255,0.6823357369372255,-0.04570897458460645,-0.04570897458460645,-0.04570897458460645,0.7280447115218318,0.7280447115218318,0.7280447115218318,0.0,0.0,0.0,27.552914567535975
1970-07-01,26.869832297371516,26.694821083029623,27.447160538805434,26.869832297371516,26.869832297371516,-0.06829018480431837,-0.06829018480431837,-0.06829018480431837,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,-0.015298151369203525,-0.015298151369203525,-0.015298151369203525,-0.018918417032924316,-0.018918417032924316,-0.018918417032924316,-0.004798226177874559,-0.004798226177874559,-0.004798226177874559,0.025502301076168507,0.025502301076168507,0.025502301076168507,0.015537187512970584,0.015537187512970584,0.015537187512970584,0.007078046422960543,0.007078046422960543,0.007078046422960543,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,0.004698558596715979,0.004698558596715979,0.004698558596715979,0.0007236165829262283,0.0007236165829262283,0.0007236165829262283,0.2169074361913305,0.2169074361913305,0.2169074361913305,-0.05352054417406542,-0.05352054417406542,-0.05352054417406542,0.2704279803653959,0.2704279803653959,0.2704279803653959,0.0,0.0,0.0,27.086739733562847
1970-08-01,26.869060879703376,26.562471149168825,27.2569874177813,26.869060879703376,26.869060879703376,-0.005953449062377081,-0.005953449062377081,-0.005953449062377081,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,-0.032158809533141444,-0.032158809533141444,-0.032158809533141444,0.013008534512764834,0.013008534512764834,0.013008534512764834,-0.0006158184077297741,-0.0006158184077297741,-0.0006158184077297741,0.021447023811924242,0.021447023811924242,0.021447023811924242,-0.1078186648627353,-0.1078186648627353,-0.1078186648627353,-0.00735777759895776,-0.00735777759895776,-0.00735777759895776,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,-0.00298279158784768,-0.00298279158784768,-0.00298279158784768,0.0007310796311174882,0.0007310796311174882,0.0007310796311174882,0.03643563261648029,0.03643563261648029,0.03643563261648029,-0.12145594807846896,-0.12145594807846896,-0.12145594807846896,0.15789158069494927,0.15789158069494927,0.15789158069494927,0.0,0.0,0.0,26.905496512319857
1970-09-01,26.868289462035236,26.361419005309337,27.102391522557106,26.868289462035236,26.868289462035236,0.017595984440134056,0.017595984440134056,0.017595984440134056,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,0.0018322773253574066,0.0018322773253574066,0.0018322773253574066,-0.0032945896807785617,-0.0032945896807785617,-0.0032945896807785617,-0.0025461604554889053,-0.0025461604554889053,-0.0025461604554889053,0.011415548474056837,0.011415548474056837,0.011415548474056837,-0.1078186648627353,-0.1078186648627353,-0.1078186648627353,-0.008468225600643786,-0.008468225600643786,-0.008468225600643786,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,-0.001778997902207107,-0.001778997902207107,-0.001778997902207107,-0.0011421454648887558,-0.0011421454648887558,-0.0011421454648887558,-0.13553913536874668,-0.13553913536874668,-0.13553913536874668,-0.09396024870868061,-0.09396024870868061,-0.09396024870868061,-0.04157888666006605,-0.04157888666006605,-0.04157888666006605,0.0,0.0,0.0,26.73275032666649
1970-10-01,26.867542928808003,26.127756043340163,26.849538167847108,26.867542928808003,26.867542928808003,-0.019806057005030707,-0.019806057005030707,-0.019806057005030707,-0.0011952787493784798,-0.0011952787493784798,-0.0011952787493784798,-0.00599106806270979,-0.00599106806270979,-0.00599106806270979,-0.009408261253357334,-0.009408261253357334,-0.009408261253357334,0.015148641648969799,0.015148641648969799,0.015148641648969799,0.011415548474056837,0.011415548474056837,0.011415548474056837,-0.23117451723844118,-0.23117451723844118,-0.23117451723844118,-0.005136881595585713,-0.005136881595585713,-0.005136881595585713,0.0014400037678919764,0.0014400037678919764,0.0014400037678919764,-0.004989114397248635,-0.004989114397248635,-0.004989114397248635,0.0010221385105766254,0.0010221385105766254,0.0010221385105766254,-0.38653741140419035,-0.38653741140419035,-0.38653741140419035,-0.24867484590025657,-0.24867484590025657,-0.24867484590025657,-0.13786256550393372,-0.13786256550393372,-0.13786256550393372,0.0,0.0,0.0,26.481005517403812
