,AverageTemperature,BEST_Category,BEST,BEST_Category_t-1,BEST_Category_t-2,BEST_Category_t-3,BEST_Category_t-4,BEST_Category_t-5,BEST_Category_t-6,BEST_Category_t-7,BEST_Category_t-8,BEST_Category_t-9,BEST_Category_t-10,BEST_Category_t-11,BEST_Category_t-12,NINA_Category,NINA,NINA_Category_t-1,NINA_Category_t-2,NINA_Category_t-3,NINA_Category_t-4,NINA_Category_t-5,NINA_Category_t-6,NINA_Category_t-7,NINA_Category_t-8,NINA_Category_t-9,NINA_Category_t-10,NINA_Category_t-11,NINA_Category_t-12,ONI_Category,ONI,ONI_Category_t-1,ONI_Category_t-2,ONI_Category_t-3,ONI_Category_t-4,ONI_Category_t-5,ONI_Category_t-6,ONI_Category_t-7,ONI_Category_t-8,ONI_Category_t-9,ONI_Category_t-10,ONI_Category_t-11,ONI_Category_t-12,EA,EPNP,NAO,PNA,WP
Correlation,1.0,0.1950580069953644,0.019408149709524262,0.1715053921695594,0.16043390116042178,0.1371778965712011,0.13262008382685597,0.13338657166595017,0.14712755480434672,0.11909348234460426,0.10446854196648603,0.07764440433320623,0.02638956810443159,-0.010369544086915069,-0.05159249350210511,0.33688560925052324,-0.12375802922894846,0.35960225886829894,0.3671184581398605,0.32182684964024894,0.2775699130263329,0.21323902377657605,0.13982674689314004,0.08691349485336176,0.04334524111877764,0.023590916422148535,0.030774307220922843,0.03929881731102798,0.055718467012996924,0.20732525648827607,-0.1899060421870374,0.23444863244267575,0.24461879688688942,0.23195734173324625,0.2129269383642827,0.18568257232155,0.1232578458423089,0.09982859444246912,0.06840448501539403,0.034163856356038996,0.005379943472183387,-0.03986112044692716,-0.056479085291354585,-0.0505612021139022,-0.01859061969353867,-0.06673824045777484,0.11819287177648072,0.08478483507445678
Normality,0.7284708952317513,1.9915496227556748e-13,2.4444488765997593e-14,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556307e-13,1.9915496227556748e-13,2.725503572214594e-25,2.954185104351587e-29,2.725503572214594e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.582241786765836e-13,1.3053407638505723e-14,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885982015e-13,5.573342797625097e-13,8.150203727834146e-13,1.1881791999586414e-12,1.726852071992328e-12,1.726852071992328e-12,0.9570925455725724,0.06099000774803614,0.6350020976585113,0.39223285963361304,0.4525595593112395
Stationary_ADF,0.009098584058995302,4.082824902093593e-06,1.2830678085706564e-10,4.106654237897605e-06,5.964666396842442e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,4.7267698054662525e-06,4.801222928996547e-06,5.964666396842399e-10,4.9012606015757026e-06,4.9749942383375726e-06,4.8712725752033756e-06,7.908266611158737e-09,3.351850488927511e-09,7.9082666111585e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,7.908266611158646e-09,7.908266611158646e-09,7.908266611158737e-09,7.908266611158737e-09,7.90826661115856e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,2.292149459467129e-10,2.9926331472501e-06,2.403088324394489e-10,2.0177213968607647e-10,2.0052599697363728e-10,2.793448229199318e-10,2.7934482291992973e-10,2.793448229199318e-10,2.7934482291992973e-10,3.0546613795827046e-10,3.1982393588595773e-10,3.5480560578540094e-09,7.283531066671016e-09,7.182461901840355e-09,0.0,0.0018293063113995445,2.094232087905039e-30,5.737588004690552e-25,0.0
Stationarity_KPSS,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.020593965791249995,0.1,0.03414383238956161,0.1,0.1
Co-integration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granger_Causality_pvals,0.0,0.2739,0.4638,0.2007,0.4127,0.3202,0.1869,0.0804,0.6381,0.491,0.8782,0.758,0.5267,0.5794,0.5925,0.0,0.0529,0.0,0.025,0.0694,0.5023,0.9647,0.743,0.8225,0.8416,0.8401,0.5604,0.4846,0.929,0.0068,0.248,0.0171,0.0793,0.1166,0.2191,0.848,0.6482,0.9454,0.8521,0.6113,0.8688,0.8296,0.7453,0.3489,0.5945,0.5959,0.9222,0.3639
Granger_Causality_Lags,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,8.0,7.0,1.0,24.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,4.0,3.0,22.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,5.0,3.0,2.0,5.0,2.0,2.0,5.0
TLCC_Lags,0.0,0.0,23.0,0.0,0.0,3.0,2.0,1.0,0.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,11.0,10.0,9.0,8.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,14.0,12.0,11.0,4.0,9.0,15.0,0.0,17.0
