,AverageTemperature,BEST_Category,BEST,BEST_Category_t-1,BEST_Category_t-2,BEST_Category_t-3,BEST_Category_t-4,BEST_Category_t-5,BEST_Category_t-6,BEST_Category_t-7,BEST_Category_t-8,BEST_Category_t-9,BEST_Category_t-10,BEST_Category_t-11,BEST_Category_t-12,NINA_Category,NINA,NINA_Category_t-1,NINA_Category_t-2,NINA_Category_t-3,NINA_Category_t-4,NINA_Category_t-5,NINA_Category_t-6,NINA_Category_t-7,NINA_Category_t-8,NINA_Category_t-9,NINA_Category_t-10,NINA_Category_t-11,NINA_Category_t-12,ONI_Category,ONI,ONI_Category_t-1,ONI_Category_t-2,ONI_Category_t-3,ONI_Category_t-4,ONI_Category_t-5,ONI_Category_t-6,ONI_Category_t-7,ONI_Category_t-8,ONI_Category_t-9,ONI_Category_t-10,ONI_Category_t-11,ONI_Category_t-12,EA,EPNP,NAO,PNA,WP
Correlation,1.0,0.04103482565857737,-0.08760704736036588,-0.004192135383543322,-0.05212496928446322,-0.07648744190570225,-0.08644220742603745,-0.07232589215414069,-0.04584000976904834,-0.007519580031610518,0.026656289796881096,0.05174515833069429,0.062194552665284605,0.059443480413867135,0.026214233325813196,0.017944382479093135,-0.09379127605380956,0.05559363833243009,0.07520579547571485,0.0775289976726204,0.061891713958350074,0.03902297333607728,-0.00034017916817391606,-0.03188810681805672,-0.05392345844973809,-0.0697024578577042,-0.05922269021425433,-0.02686043685237365,0.007328654093975811,-0.013557151617220188,-0.21395139675904912,-0.019815121694153753,-0.03288265533694241,-0.03552885555246848,-0.025923342200252046,-0.011723673306876391,0.0040075071918159065,0.016348729610191164,0.019273504638421174,0.011516008799231819,-0.000521969506545168,-0.017544301588669837,-0.025219481743395927,0.1098134529957315,-0.017535394444078246,0.1422189159850854,0.025338351082147437,0.0869895370376623
Normality,1.3058416699444512e-55,1.9915496227556748e-13,2.4444488765997593e-14,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556748e-13,1.9915496227556307e-13,1.9915496227556748e-13,2.725503572214594e-25,2.954185104351587e-29,2.725503572214594e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.725503572214614e-25,2.7255035722146533e-25,2.7255035722146533e-25,2.725503572214614e-25,2.582241786765836e-13,1.3053407638505723e-14,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885980894e-13,3.7994862885982015e-13,5.573342797625097e-13,8.150203727834146e-13,1.1881791999586414e-12,1.726852071992328e-12,1.726852071992328e-12,0.9570925455725724,0.06099000774803614,0.6350020976585113,0.39223285963361304,0.4525595593112395
Stationary_ADF,0.0033988503499701645,4.082824902093593e-06,1.2830678085706564e-10,4.106654237897605e-06,5.964666396842442e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,5.964666396842399e-10,4.7267698054662525e-06,4.801222928996547e-06,5.964666396842399e-10,4.9012606015757026e-06,4.9749942383375726e-06,4.8712725752033756e-06,7.908266611158737e-09,3.351850488927511e-09,7.9082666111585e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,7.908266611158646e-09,7.908266611158646e-09,7.908266611158737e-09,7.908266611158737e-09,7.90826661115856e-09,7.90826661115856e-09,7.9082666111585e-09,7.9082666111585e-09,2.292149459467129e-10,2.9926331472501e-06,2.403088324394489e-10,2.0177213968607647e-10,2.0052599697363728e-10,2.793448229199318e-10,2.7934482291992973e-10,2.793448229199318e-10,2.7934482291992973e-10,3.0546613795827046e-10,3.1982393588595773e-10,3.5480560578540094e-09,7.283531066671016e-09,7.182461901840355e-09,0.0,0.0018293063113995445,2.094232087905039e-30,5.737588004690552e-25,0.0
Stationarity_KPSS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.020593965791249995,0.1,0.03414383238956161,0.1,0.1
Co-integration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granger_Causality_pvals,0.0,0.9094,0.6938,0.944,0.9903,0.9793,0.9735,0.9903,0.9926,0.9795,0.9618,0.8528,0.9361,0.959,0.9676,0.822,0.7518,0.8946,0.9298,0.9978,0.8364,0.9985,0.8063,0.7986,0.9759,0.9441,0.9886,0.9907,0.9804,0.9941,0.895,0.9998,0.9997,0.9996,0.9997,0.9997,0.9993,0.9992,0.9979,0.9756,0.9637,0.9845,0.989,0.6621,0.9441,0.2243,0.9826,0.4952
Granger_Causality_Lags,0.0,10.0,11.0,23.0,8.0,7.0,6.0,5.0,3.0,3.0,3.0,2.0,23.0,11.0,11.0,4.0,24.0,3.0,3.0,1.0,16.0,3.0,14.0,10.0,10.0,10.0,9.0,9.0,5.0,19.0,11.0,18.0,14.0,14.0,3.0,3.0,13.0,12.0,2.0,11.0,3.0,2.0,7.0,24.0,3.0,24.0,3.0,3.0
TLCC_Lags,0.0,16.0,7.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,15.0,8.0,14.0,13.0,23.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,16.0,15.0,3.0,8.0,2.0,1.0,0.0,11.0,10.0,9.0,8.0,23.0,22.0,21.0,20.0,19.0,0.0,3.0,0.0,22.0,18.0
